time,theta1,omega1,theta2,omega2,lensX,lensY
215.04,-0.320482,-0.320482,0.542353,0.542353,-0.156886,-0.610116
215.05,-0.760484,-0.760484,-0.116698,-0.116698,0.620262,-0.455225
215.06,-1.1605,-1.1605,-0.806968,-0.806968,1.39121,-0.249987
215.07,-1.5337,-1.5337,-1.5044,-1.5044,2.14826,-0.0207144
215.08,-1.8955,-1.8955,-2.18287,-2.18287,2.88385,0.203198
215.09,-2.26103,-2.26103,-2.81687,-2.81687,3.59062,0.393044
215.1,-2.64248,-2.64248,-3.38421,-3.38421,4.26151,0.524483
215.11,-3.04704,-3.04704,-3.86822,-3.86822,4.88983,0.580664
215.12,-3.47536,-3.47536,-4.25938,-4.25938,5.46928,0.554385
215.13,-3.92096,-3.92096,-4.55596,-4.55596,5.99409,0.449014
215.14,-4.37059,-4.37059,-4.76383,-4.76383,6.45901,0.278062
215.15,-4.80546,-4.80546,-4.89519,-4.89519,6.85939,0.0634439
215.16,-5.20329,-5.20329,-4.96666,-4.96666,7.19124,-0.167323
215.17,-5.54081,-5.54081,-4.99683,-4.99683,7.45123,-0.384655
215.18,-5.79648,-5.79648,-5.00355,-5.00355,7.63678,-0.560686
215.19,-5.95304,-5.95304,-5.00148,-5.00148,7.74601,-0.67285
215.2,-5.99953,-5.99953,-5.00002,-5.00002,7.77786,-0.706766
215.21,-5.93268,-5.93268,-5.002,-5.002,7.73199,-0.658086
215.22,-5.7572,-5.7572,-5.00335,-5.00335,7.60886,-0.53305
215.23,-5.48531,-5.48531,-4.9936,-4.9936,7.40971,-0.34769
215.24,-5.13522,-5.13522,-4.95735,-4.95735,7.13652,-0.12577
215.25,-4.72897,-4.72897,-4.87641,-4.87641,6.79203,0.104259
215.26,-4.28985,-4.28985,-4.73237,-4.73237,6.37967,0.312906
215.27,-3.8397,-3.8397,-4.50922,-4.50922,5.90357,0.473421
215.28,-3.39642,-3.39642,-4.19577,-4.19577,5.36849,0.565224
215.29,-2.97212,-2.97212,-3.78748,-3.78748,4.77976,0.576546
215.3,-2.57199,-2.57199,-3.28749,-3.28749,4.14328,0.505936
215.31,-2.19412,-2.19412,-2.70669,-2.70669,3.4654,0.362446
215.32,-1.83029,-1.83029,-2.06288,-2.06288,2.75289,0.164472
215.33,-1.46758,-1.46758,-1.37905,-1.37905,2.01287,-0.062604
215.34,-1.09065,-1.09065,-0.681,-0.681,1.25275,-0.289669
215.35,-0.684281,-0.684281,0.00530819,0.00530819,0.480106,-0.487613
215.36,-0.235978,-0.235978,0.656471,0.656471,-0.297334,-0.631057
215.37,0.261764,0.261764,1.25399,1.25399,-1.0718,-0.701612
215.38,0.809871,0.809871,1.78601,1.78601,-1.83556,-0.690231
215.39,1.40192,1.40192,2.24814,2.24814,-2.58098,-0.598374
215.4,2.0243,2.0243,2.64347,2.64347,-3.30061,-0.437817
215.41,2.65739,2.65739,2.98145,2.98145,-3.98726,-0.229145
215.42,3.27742,3.27742,3.27616,3.27616,-4.63408,0.000889215
215.43,3.85895,3.85895,3.54387,3.54387,-5.23459,0.222794
215.44,4.37764,4.37764,3.80047,3.80047,-5.7828,0.408119
215.45,4.8128,4.8128,4.05888,4.05888,-6.27323,0.533105
215.46,5.14965,5.14965,4.32696,4.32696,-6.70097,0.581727
215.47,5.38075,5.38075,4.6061,4.6061,-7.06177,0.547753
215.48,5.50662,5.50662,4.89068,4.89068,-7.35201,0.435538
215.49,5.53541,5.53541,5.16847,5.16847,-7.56878,0.259469
215.5,5.48153,5.48153,5.42197,5.42197,-7.70993,0.0421176
215.51,5.36369,5.36369,5.63048,5.63048,-7.77405,-0.188649
215.52,5.20236,5.20236,5.77263,5.77263,-7.76049,-0.403245
215.53,5.01709,5.01709,5.82907,5.82907,-7.66939,-0.574158
215.54,4.82402,4.82402,5.78494,5.78494,-7.50167,-0.679476
215.55,4.63387,4.63387,5.63188,5.63188,-7.25898,-0.705697
215.56,4.45075,4.45075,5.36922,5.36922,-6.94377,-0.649459
215.57,4.27178,4.27178,5.0043,5.0043,-6.55918,-0.517971
215.58,4.08775,4.08775,4.55175,4.55175,-6.10905,-0.328093
215.59,3.88464,3.88464,4.03196,4.03196,-5.59788,-0.104166
215.6,3.64576,3.64576,3.46884,3.46884,-5.03078,0.1251
215.61,3.35432,3.35432,2.88719,2.88719,-4.41341,0.330311
215.62,2.99609,2.99609,2.30997,2.30997,-3.75195,0.485159
215.63,2.5617,2.5617,1.75589,1.75589,-3.05299,0.569791
215.64,2.04841,2.04841,1.23757,1.23757,-2.32354,0.573356
215.65,1.46107,1.46107,0.76047,0.76047,-1.57086,0.495397
215.66,0.812045,0.812045,0.322855,0.322855,-0.802496,0.34591
215.67,0.120327,0.120327,-0.0834033,-0.0834033,-0.0261089,0.144059
215.68,-0.590304,-0.590304,-0.471118,-0.471118,0.750539,-0.0842769
215.69,-1.29366,-1.29366,-0.855503,-0.855503,1.51969,-0.309824
215.7,-1.96386,-1.96386,-1.25157,-1.25157,2.27365,-0.503665
215.71,-2.578,-2.578,-1.67157,-1.67157,3.0049,-0.640948
215.72,-3.11848,-3.11848,-2.12277,-2.12277,3.70612,-0.704074
215.73,-3.57461,-3.57461,-2.60595,-2.60595,4.37031,-0.684949
215.74,-3.94344,-3.94344,-3.11467,-3.11467,4.99084,-0.586025
215.75,-4.22955,-4.22955,-3.6356,-3.6356,5.5615,-0.419984
215.76,-4.44396,-4.44396,-4.14964,-4.14964,6.07659,-0.208114
215.77,-4.60224,-4.60224,-4.63394,-4.63394,6.53096,0.0224211
215.78,-4.72207,-4.72207,-5.06441,-5.06441,6.92008,0.242066
215.79,-4.82063,-4.82063,-5.41836,-5.41836,7.24006,0.422661
215.8,-4.91202,-4.91202,-5.67718,-5.67718,7.4877,0.541053
215.81,-5.00522,-5.00522,-5.82839,-5.82839,7.66052,0.582062
215.82,-5.10274,-5.10274,-5.86703,-5.86703,7.7568,0.540432
215.83,-5.20012,-5.20012,-5.79621,-5.79621,7.77558,0.421499
215.84,-5.28644,-5.28644,-5.62657,-5.62657,7.71666,0.240511
215.85,-5.34571,-5.34571,-5.37494,-5.37494,7.58065,0.0206731
215.86,-5.35896,-5.35896,-5.06222,-5.06222,7.36889,-0.209831
215.87,-5.3068,-5.3068,-4.71078,-4.71078,7.0835,-0.42145
215.88,-5.17205,-5.17205,-4.34184,-4.34184,6.72734,-0.587051
215.89,-4.94222,-4.94222,-3.97292,-3.97292,6.30396,-0.685405
215.9,-4.61139,-4.61139,-3.61592,-3.61592,5.81759,-0.703901
215.91,-4.18131,-4.18131,-3.27597,-3.27597,5.27309,-0.640168
215.92,-3.6616,-3.6616,-2.95113,-2.95113,4.67591,-0.502377
215.93,-3.06899,-3.06899,-2.63313,-2.63313,4.03201,-0.308194
215.94,-2.42561,-2.42561,-2.30892,-2.30892,3.34782,-0.0825146
215.95,-1.75677,-1.75677,-1.96287,-1.96287,2.63018,0.145728
215.96,-1.08823,-1.08823,-1.57935,-1.57935,1.88626,0.347272
215.97,-0.443511,-0.443511,-1.14535,-1.14535,1.1235,0.496278
215.98,0.158488,0.158488,-0.652764,-0.652764,0.349506,0.573642
215.99,0.705285,0.705285,-0.100033,-0.100033,-0.427977,0.569446
216,1.19177,1.19177,0.506965,0.506965,-1.20118,0.484227
216.01,1.6202,1.6202,1.15504,1.15504,-1.96239,0.328912
216.02,1.99927,1.99927,1.82474,1.82474,-2.70399,0.123412
216.03,2.34239,2.34239,2.49219,2.49219,-3.41857,-0.105925
216.04,2.66529,2.66529,3.13156,3.13156,-4.09899,-0.329698
216.05,2.98345,2.98345,3.71774,3.71774,-4.73846,-0.519217
216.06,3.30954,3.30954,4.22904,4.22904,-5.33058,-0.650185
216.07,3.65124,3.65124,4.64941,4.64941,-5.86944,-0.705811
216.08,4.00979,4.00979,4.96999,4.96999,-6.34966,-0.678963
216.09,4.37936,4.37936,5.18982,5.18982,-6.76643,-0.573084
216.1,4.74741,4.74741,5.31556,5.31556,-7.11559,-0.401747
216.11,5.09594,5.09594,5.36028,5.36028,-7.39366,-0.186919
216.12,5.40351,5.40351,5.34148,5.34148,-7.59785,0.043857
216.13,5.64775,5.64775,5.27865,5.27865,-7.72613,0.260995
216.14,5.80808,5.80808,5.19056,5.19056,-7.77721,0.436656
216.15,5.86821,5.86821,5.09277,5.09277,-7.75058,0.548319
216.16,5.8182,5.8182,4.9956,4.9956,-7.64651,0.581668
216.17,5.65577,5.65577,4.90281,4.90281,-7.46604,0.532428
216.18,5.38666,5.38666,4.8112,4.8112,-7.21098,0.406912
216.19,5.02404,5.02404,4.7112,4.7112,-6.88386,0.221211
216.2,4.58707,4.58707,4.58829,4.58829,-6.48796,-0.000865615
216.21,4.09866,4.09866,4.42513,4.42513,-6.02723,-0.230847
216.22,3.58294,3.58294,4.20413,4.20413,-5.50629,-0.439249
216.23,3.06246,3.06246,3.91007,3.91007,-4.93032,-0.599351
216.24,2.55582,2.55582,3.53251,3.53251,-4.3051,-0.690629
216.25,2.0757,2.0757,3.0676,3.0676,-3.63686,-0.70138
216.26,1.6278,1.6278,2.51907,2.51907,-2.93228,-0.630224
216.27,1.21065,1.21065,1.89836,1.89836,-2.1984,-0.486286
216.28,0.816381,0.816381,1.2237,1.2237,-1.44256,-0.288018
216.29,0.432366,0.432366,0.518408,0.518408,-0.672299,-0.0608408
216.3,0.0434487,0.0434487,-0.191482,-0.191482,0.104676,0.166121
216.31,-0.365457,-0.365457,-0.879905,-0.879905,0.880604,0.36377
216.32,-0.806787,-0.806787,-1.52346,-1.52346,1.64773,0.506765
216.33,-1.28808,-1.28808,-2.10377,-2.10377,2.3984,0.576774
216.34,-1.81039,-1.81039,-2.60917,-2.60917,3.1251,0.564821
216.35,-2.36749,-2.36749,-3.03562,-3.03562,3.82058,0.472439
216.36,-2.9461,-2.9461,-3.38658,-3.38658,4.47788,0.311472
216.37,-3.52697,-3.52697,-3.67201,-3.67201,5.09044,0.102556
216.38,-4.08684,-4.08684,-3.9065,-3.9065,5.65214,-0.127524
216.39,-4.60089,-4.60089,-4.10695,-4.10695,6.15737,-0.349271
216.4,-5.04544,-5.04544,-4.28989,-4.28989,6.60107,-0.534254
216.41,-5.40058,-5.40058,-4.46896,-4.46896,6.97882,-0.658758
216.42,-5.65237,-5.65237,-4.65277,-4.65277,7.28684,-0.706821
216.43,-5.79426,-5.79426,-4.84352,-4.84352,7.52205,-0.672281
216.44,-5.82774,-5.82774,-5.03639,-5.03639,7.6821,-0.559566
216.45,-5.76187,-5.76187,-5.22005,-5.22005,7.76539,-0.383126
216.46,-5.61208,-5.61208,-5.37791,-5.37791,7.7711,-0.165583
216.47,-5.39804,-5.39804,-5.49021,-5.49021,7.69916,0.0651726
216.48,-5.14118,-5.14118,-5.53654,-5.53654,7.55029,0.279557
216.49,-4.86199,-4.86199,-5.49851,-5.49851,7.32598,0.450085
216.5,-4.57751,-4.57751,-5.36225,-5.36225,7.02847,0.554894
216.51,-4.29935,-4.29935,-5.12036,-5.12036,6.66074,0.580546
216.52,-4.03242,-4.03242,-4.77312,-4.77312,6.22646,0.523752
216.53,-3.77465,-3.77465,-4.32873,-4.32873,5.72996,0.391795
216.54,-3.51759,-3.51759,-3.80268,-3.80268,5.17621,0.201591
216.55,-3.24789,-3.24789,-3.21611,-3.21611,4.57074,-0.022474
216.56,-2.94954,-2.94954,-2.59362,-2.59362,3.9196,-0.251673
216.57,-2.60634,-2.60634,-1.96058,-1.96058,3.2293,-0.456622
216.58,-2.2046,-2.2046,-1.34045,-1.34045,2.50673,-0.611045
216.59,-1.73543,-1.73543,-0.752345,-0.752345,1.75912,-0.695143
216.6,-1.19647,-1.19647,-0.209157,-0.209157,0.993929,-0.698136
216.61,-0.592871,-0.592871,0.28343,0.28343,0.218807,-0.619638
216.62,0.0627804,0.0627804,0.727058,0.727058,-0.5585,-0.469715
216.63,0.7514,0.7514,1.12983,1.12983,-1.33023,-0.267588
216.64,1.44921,1.44921,1.5046,1.5046,-2.08866,-0.039169
216.65,2.13015,2.13015,1.86674,1.86674,-2.82623,0.186256
216.66,2.76857,2.76857,2.23147,2.23147,-3.53556,0.379785
216.67,3.34191,3.34191,2.61131,2.61131,-4.20956,0.516608
216.68,3.833,3.833,3.01391,3.01391,-4.8415,0.579183
216.69,4.23172,4.23172,3.44049,3.44049,-5.42507,0.559487
216.7,4.53572,4.53572,3.88512,3.88512,-5.95443,0.460046
216.71,4.75028,4.75028,4.33505,4.33505,-6.4243,0.293608
216.72,4.88716,4.88716,4.77188,4.77188,-6.82997,0.0815122
216.73,4.96273,4.96273,5.17352,5.17352,-7.16741,-0.14905
216.74,4.9955,4.9955,5.51667,5.51667,-7.43323,-0.368519
216.75,5.0035,5.0035,5.77956,5.77956,-7.62478,-0.548757
216.76,5.00171,5.00171,5.9445,5.9445,-7.74014,-0.666656
216.77,5,5,5.99999,5.99999,-7.77817,-0.707102
216.78,5.00177,5.00177,5.94209,5.94209,-7.73848,-0.664909
216.79,5.00348,5.00348,5.77491,5.77491,-7.62147,-0.545485
216.8,4.99512,4.99512,5.5101,5.5101,-7.42831,-0.364143
216.81,4.96163,4.96163,5.16546,5.16546,-7.16093,-0.144131
216.82,4.88494,4.88494,4.76283,4.76283,-6.822,0.0863438
216.83,4.74655,4.74655,4.32549,4.32549,-6.41491,0.297733
216.84,4.53019,4.53019,3.8755,3.8755,-5.94372,0.462935
216.85,4.22419,4.22419,3.43114,3.43114,-5.41314,0.560771
216.86,3.82345,3.82345,3.00505,3.00505,-4.82847,0.578696
216.87,3.33046,3.33046,2.60297,2.60297,-4.19557,0.514413
216.88,2.75552,2.75552,2.22355,2.22355,-3.52074,0.376163
216.89,2.11595,2.11595,1.85903,1.85903,-2.81073,0.181671
216.9,1.43437,1.43437,1.49678,1.49678,-2.07264,-0.0441277
216.91,0.73649,0.73649,1.12156,1.12156,-1.31384,-0.272285
216.92,0.0483396,0.0483396,0.718039,0.718039,-0.541912,-0.473549
216.93,-0.606378,-0.606378,0.273429,0.273429,0.23543,-0.622117
216.94,-1.2087,-1.2087,-0.220249,-0.220249,1.01042,-0.698942
216.95,-1.74619,-1.74619,-0.764482,-0.764482,1.77531,-0.694173
216.96,-2.21388,-2.21388,-1.35344,-1.35344,2.52247,-0.608423
216.97,-2.61425,-2.61425,-1.97406,-1.97406,3.24442,-0.452684
216.98,-2.95633,-2.95633,-2.60713,-2.60713,3.93396,-0.246925
216.99,-3.2539,-3.2539,-3.22912,-3.22912,4.58418,-0.0175235
217,-3.52316,-3.52316,-3.81464,-3.81464,5.18861,0.206109
217.01,-3.78011,-3.78011,-4.33915,-4.33915,5.74119,0.395301
217.02,-4.03801,-4.03801,-4.7816,-4.7816,6.23641,0.525797
217.03,-4.30518,-4.30518,-5.12665,-5.12665,6.66931,0.580867
217.04,-4.58356,-4.58356,-5.36626,-5.36626,7.03558,0.55345
217.05,-4.86807,-4.86807,-5.50031,-5.50031,7.33155,0.447062
217.06,-5.14698,-5.14698,-5.53637,-5.53637,7.55427,0.275342
217.07,-5.40314,-5.40314,-5.48843,-5.48843,7.7015,0.0603058
217.08,-5.61603,-5.61603,-5.37494,-5.37494,7.77179,-0.170478
217.09,-5.76422,-5.76422,-5.21633,-5.21633,7.76442,-0.387421
217.1,-5.8281,-5.8281,-5.03231,-5.03231,7.67947,-0.56271
217.11,-5.79238,-5.79238,-4.83939,-4.83939,7.5178,-0.673871
217.12,-5.64813,-5.64813,-4.64877,-4.64877,7.281,-0.706654
217.13,-5.39403,-5.39403,-4.4651,-4.4651,6.97146,-0.656855
217.14,-5.03681,-5.03681,-4.28606,-4.28606,6.59226,-0.530859
217.15,-4.59055,-4.59055,-4.1029,-4.1029,6.14719,-0.344819
217.16,-4.07526,-4.07526,-3.9019,-3.9019,5.64071,-0.122586
217.17,-3.51468,-3.51468,-3.66649,-3.66649,5.07786,0.107347
217.18,-2.93363,-2.93363,-3.37981,-3.37981,4.46427,0.315501
217.19,-2.3553,-2.3553,-3.02732,-3.02732,3.80608,0.475191
217.2,-1.79883,-1.79883,-2.59919,-2.59919,3.10987,0.565943
217.21,-1.27736,-1.27736,-2.09211,-2.09211,2.38257,0.576121
217.22,-0.796949,-0.796949,-1.51031,-1.51031,1.63148,0.504421
217.23,-0.356412,-0.356412,-0.86558,-0.86558,0.864079,0.360036
217.24,0.0519222,0.0519222,-0.176439,-0.176439,0.0880467,0.161476
217.25,0.440572,0.440572,0.53363,0.53363,-0.688865,-0.0658022
217.26,0.824652,0.824652,1.23854,1.23854,-1.45889,-0.29266
217.27,1.21929,1.21929,1.91227,1.91227,-2.21435,-0.490012
217.28,1.63703,1.63703,2.53161,2.53161,-2.94767,-0.632557
217.29,2.08563,2.08563,3.07844,3.07844,-3.65155,-0.702021
217.3,2.5664,2.5664,3.5415,3.5415,-4.31894,-0.689496
217.31,3.0735,3.0735,3.9172,3.9172,-4.94317,-0.596589
217.32,3.59409,3.59409,4.20957,4.20957,-5.51802,-0.435212
217.33,4.10948,4.10948,4.42917,4.42917,-6.03773,-0.226053
217.34,4.59703,4.59703,4.59128,4.59128,-6.49712,0.00407109
217.35,5.03265,5.03265,4.71352,4.71352,-6.89158,0.225658
217.36,5.39345,5.39345,4.8132,4.8132,-7.21719,0.410298
217.37,5.6604,5.6604,4.90476,4.90476,-7.47069,0.53432
217.38,5.82046,5.82046,4.99763,4.99763,-7.64954,0.581823
217.39,5.86805,5.86805,5.09488,5.09488,-7.75196,0.546716
217.4,5.80565,5.80565,5.19259,5.19259,-7.77693,0.433502
217.41,5.64334,5.64334,5.28032,5.28032,-7.72419,0.256694
217.42,5.39751,5.39751,5.34241,5.34241,-7.59428,0.0389606
217.43,5.08883,5.08883,5.36006,5.36006,-7.38848,-0.191784
217.44,4.73967,4.73967,5.31378,5.31378,-7.10886,-0.405955
217.45,4.37142,4.37142,5.18614,5.18614,-6.75821,-0.576097
217.46,4.00197,4.00197,4.9642,4.9642,-6.34004,-0.680395
217.47,3.64375,3.64375,4.64145,4.64145,-5.85852,-0.705478
217.48,3.30242,3.30242,4.21902,4.21902,-5.31846,-0.64813
217.49,2.97661,2.97661,3.70592,3.70592,-4.72526,-0.515703
217.5,2.65849,2.65849,3.11836,3.11836,-4.08485,-0.325175
217.51,2.33533,2.33533,2.47812,2.47812,-3.40362,-0.100974
217.52,1.9916,1.9916,1.81036,1.81036,-2.68839,0.128157
217.53,1.61159,1.61159,1.14088,1.14088,-1.94629,0.332842
217.54,1.18199,1.18199,0.493499,0.493499,-1.18475,0.486839
217.55,0.69422,0.69422,-0.112453,-0.112453,-0.411372,0.570404
217.56,0.146163,0.146163,-0.663933,-0.663933,0.366119,0.572824
217.57,-0.456906,-0.456906,-1.15523,-1.15523,1.13995,0.493788
217.58,-1.10235,-1.10235,-1.58804,-1.58804,1.90239,0.343431
217.59,-1.77116,-1.77116,-1.9706,-1.9706,2.64583,0.141027
217.6,-2.43973,-2.43973,-2.31602,-2.31602,3.36282,-0.0874729
217.61,-3.08228,-3.08228,-2.63995,-2.63995,4.04622,-0.312774
217.62,-3.67355,-3.67355,-2.95797,-2.95797,4.68919,-0.505991
217.63,-4.19149,-4.19149,-3.28306,-3.28306,5.28531,-0.642353
217.64,-4.61952,-4.61952,-3.62338,-3.62338,5.82861,-0.704376
217.65,-4.94819,-4.94819,-3.98071,-3.98071,6.31368,-0.68411
217.66,-5.17589,-5.17589,-4.34978,-4.34978,6.73567,-0.584152
217.67,-5.30873,-5.30873,-4.71855,-4.71855,7.09035,-0.417318
217.68,-5.3593,-5.3593,-5.06939,-5.06939,7.37419,-0.204997
217.69,-5.34485,-5.34485,-5.38104,-5.38104,7.58435,0.0255904
217.7,-5.28481,-5.28481,-5.63113,-5.63113,7.71873,0.244881
217.71,-5.1981,-5.1981,-5.79881,-5.79881,7.77599,0.424761
217.72,-5.10063,-5.10063,-5.86737,-5.86737,7.75555,0.542168
217.73,-5.00318,-5.00318,-5.82633,-5.82633,7.65762,0.58205
217.74,-4.91007,-4.91007,-5.67274,-5.67274,7.48318,0.539294
217.75,-4.81864,-4.81864,-5.41173,-5.41173,7.23397,0.419381
217.76,-4.71979,-4.71979,-5.05593,-5.05593,6.91248,0.237685
217.77,-4.59932,-4.59932,-4.62407,-4.62407,6.52192,0.0175006
217.78,-4.44002,-4.44002,-4.13887,-4.13887,6.06619,-0.212943
217.79,-4.22423,-4.22423,-3.62446,-3.62446,5.54986,-0.424102
217.8,-3.93645,-3.93645,-3.10361,-3.10361,4.97807,-0.588904
217.81,-3.56578,-3.56578,-2.59531,-2.59531,4.35655,-0.68622
217.82,-3.10778,-3.10778,-2.11278,-2.11278,3.69149,-0.703575
217.83,-2.56559,-2.56559,-1.66227,-1.66227,2.98955,-0.638742
217.84,-1.95004,-1.95004,-1.24289,-1.24289,2.25774,-0.500034
217.85,-1.27888,-1.27888,-0.847213,-0.847213,1.50337,-0.305235
217.86,-0.575092,-0.575092,-0.462919,-0.462919,0.733985,-0.0793178
217.87,0.135405,0.135405,-0.074963,-0.074963,-0.0427388,0.148752
217.88,0.826446,0.826446,0.331845,0.331845,-0.819035,0.349736
217.89,1.47433,1.47433,0.770239,0.770239,-1.58715,0.497865
217.9,2.06019,2.06019,1.24822,1.24822,-2.3394,0.574149
217.91,2.57181,2.57181,1.7674,1.7674,-3.06828,0.568808
217.92,3.00452,3.00452,2.32212,2.32212,-3.76651,0.482527
217.93,3.3612,3.3612,2.89965,2.89965,-4.4271,0.326366
217.94,3.65136,3.65136,3.48116,3.48116,-5.04345,0.120348
217.95,3.8893,3.8893,4.04361,4.04361,-5.60941,-0.109115
217.96,4.09183,4.09183,4.56221,4.56221,-6.11933,-0.332605
217.97,4.27561,4.27561,5.01308,5.01308,-6.5681,-0.521469
217.98,4.4546,4.4546,5.37595,5.37595,-6.95125,-0.651492
217.99,4.63787,4.63787,5.63631,5.63631,-7.26494,-0.706006
218,4.82814,4.82814,5.78701,5.78701,-7.50604,-0.678021
218.01,5.02118,5.02118,5.82887,5.82887,-7.67215,-0.571125
218.02,5.20613,5.20613,5.77043,5.77043,-7.7616,-0.399023
218.03,5.36674,5.36674,5.62664,5.62664,-7.77349,-0.18378
218.04,5.48342,5.48342,5.41694,5.41694,-7.70772,0.04701
218.05,5.53572,5.53572,5.16271,5.16271,-7.56493,0.263757
218.06,5.50499,5.50499,4.88461,4.88461,-7.34656,0.438673
218.07,5.37692,5.37692,4.60005,4.60005,-7.05478,0.549332
218.08,5.14354,5.14354,4.32111,4.32111,-6.69252,0.581548
218.09,4.80449,4.80449,4.05327,4.05327,-6.26338,0.53119
218.1,4.36736,4.36736,3.795,3.795,-5.77166,0.404715
218.11,3.84709,3.84709,3.53832,3.53832,-5.22228,0.218336
218.12,3.26447,3.26447,3.2702,3.2702,-4.62071,-0.00404988
218.13,2.6439,2.6439,2.97473,2.97473,-3.97298,-0.233933
218.14,2.0108,2.0108,2.63566,2.63566,-3.28555,-0.441839
218.15,1.38888,1.38888,2.23898,2.23898,-2.56529,-0.601115
218.16,0.797657,0.797657,1.77536,1.77536,-1.8194,-0.69134
218.17,0.250586,0.250586,1.24187,1.24187,-1.05533,-0.700946
218.18,-0.246064,-0.246064,0.643055,0.643055,-0.280715,-0.628703
218.19,-0.693371,-0.693371,-0.00907392,-0.00907392,0.496703,-0.483871
218.2,-1.09897,-1.09897,-0.695891,-0.695891,1.26916,-0.28502
218.21,-1.47543,-1.47543,-1.39391,-1.39391,2.02893,-0.0576427
218.22,-1.838,-1.838,-2.07716,-2.07716,2.76844,0.169109
218.23,-2.20201,-2.20201,-2.71984,-2.71984,3.48028,0.366163
218.24,-2.58029,-2.58029,-3.29908,-3.29908,4.15734,0.508258
218.25,-2.98095,-2.98095,-3.7972,-3.7972,4.79287,0.577175
218.26,-3.40573,-3.40573,-4.20346,-4.20346,5.38051,0.564079
218.27,-3.84931,-3.84931,-4.5149,-4.5149,5.91439,0.470648
218.28,-4.29943,-4.29943,-4.73623,-4.73623,6.38917,0.308862
218.29,-4.73808,-4.73808,-4.87874,-4.87874,6.80012,0.0994621
218.3,-5.14337,-5.14337,-4.95853,-4.95853,7.14312,-0.130705
218.31,-5.49201,-5.49201,-4.99403,-4.99403,7.41475,-0.352131
218.32,-5.76202,-5.76202,-5.00339,-5.00339,7.61229,-0.536427
218.33,-5.93527,-5.93527,-5.00194,-5.00194,7.73378,-0.659966
218.34,-5.99973,-5.99973,-5.00001,-5.00001,7.77799,-0.706908
218.35,-5.95081,-5.95081,-5.00154,-5.00154,7.74449,-0.671236
218.36,-5.792,-5.792,-5.00354,-5.00354,7.6336,-0.557523
218.37,-5.53438,-5.53438,-4.99648,-4.99648,7.44644,-0.380348
218.38,-5.19533,-5.19533,-4.96563,-4.96563,7.18489,-0.162425
218.39,-4.79647,-4.79647,-4.89307,-4.89307,6.85154,0.0683058
218.4,-4.36106,-4.36106,-4.76024,-4.76024,6.44973,0.282264
218.41,-3.91133,-3.91133,-4.55058,-4.55058,5.98348,0.452018
218.42,-3.46598,-3.46598,-4.25201,-4.25201,5.45745,0.555805
218.43,-3.03813,-3.03813,-3.85882,-3.85882,4.87688,0.580318
218.44,-2.6341,-2.6341,-3.3729,-3.3729,4.24759,0.522416
218.45,-2.25308,-2.25308,-2.80394,-2.80394,3.57586,0.38952
218.46,-1.88778,-1.88778,-2.16874,-2.16874,2.86839,0.19867
218.47,-1.52589,-1.52589,-1.4896,-1.4896,2.13227,-0.0256665
218.48,-1.15228,-1.15228,-0.792043,-0.792043,1.37485,-0.254728
218.49,-0.751535,-0.751535,-0.102202,-0.102202,0.603683,-0.459148
218.5,-0.310565,-0.310565,0.555948,0.555948,-0.173512,-0.612718
218.51,0.179057,0.179057,1.16299,1.16299,-0.948974,-0.695749
218.52,0.719381,0.719381,1.70593,1.70593,-1.71495,-0.697596
218.53,1.30516,1.30516,2.17918,2.17918,-2.4638,-0.618023
218.54,1.92389,1.92389,2.58466,2.58466,-3.18803,-0.467231
218.55,2.55679,2.55679,2.93092,2.93092,-3.8804,-0.264553
218.56,3.18059,3.18059,3.23146,3.23146,-4.534,-0.0359732
218.57,3.76994,3.76994,3.50237,3.50237,-5.1423,0.189203
218.58,4.30015,4.30015,3.75977,3.75977,-5.69922,0.382106
218.59,4.74978,4.74978,4.01721,4.01721,-6.19919,0.518005
218.6,5.10298,5.10298,4.28348,4.28348,-6.63723,0.579477
218.61,5.35109,5.35109,4.56105,4.56105,-7.00895,0.558641
218.62,5.49337,5.49337,4.84542,4.84542,-7.31063,0.458167
218.63,5.5368,5.5368,5.12535,5.12535,-7.53927,0.290938
218.64,5.49491,5.49491,5.38405,5.38405,-7.69258,0.0783931
218.65,5.3859,5.3859,5.60117,5.60117,-7.76903,-0.152218
218.66,5.23013,5.23013,5.75527,5.75527,-7.76786,-0.37133
218.67,5.04748,5.04748,5.8265,5.8265,-7.68907,-0.55085
218.68,4.85477,4.85477,5.79913,5.79913,-7.53345,-0.667764
218.69,4.66371,4.66371,5.66367,5.66367,-7.30256,-0.707082
218.7,4.47948,4.47948,5.41818,5.41818,-6.99871,-0.663763
218.71,4.30032,4.30032,5.06874,5.06874,-6.62493,-0.543361
218.72,4.11793,4.11793,4.62891,4.62891,-6.18495,-0.361313
218.73,3.91894,3.91894,4.11828,4.11828,-5.68317,-0.140958
218.74,3.6869,3.6869,3.5604,3.5604,-5.12462,0.0894536
218.75,3.40489,3.40489,2.98008,2.98008,-4.51485,0.300381
218.76,3.05807,3.05807,2.40077,2.40077,-3.85998,0.464781
218.77,2.63618,2.63618,1.84199,1.84199,-3.16654,0.561578
218.78,2.13534,2.13534,1.31741,1.31741,-2.44146,0.578361
218.79,1.55915,1.55915,0.833684,0.833684,-1.69199,0.512979
