time,theta1,theta2,lensX,lensY
183.778000,-0.099391,3.216626,-2.204218,-2.344778
183.779000,-0.080687,3.216978,-2.217693,-2.331801
183.780000,-0.061980,3.217253,-2.231115,-2.318768
183.781000,-0.043272,3.217451,-2.244484,-2.305679
183.782000,-0.024562,3.217572,-2.257799,-2.292535
183.783000,-0.005852,3.217616,-2.271060,-2.279337
183.784000,0.012858,3.217584,-2.284268,-2.266083
183.785000,0.031568,3.217474,-2.297420,-2.252776
183.786000,0.050278,3.217288,-2.310518,-2.239414
183.787000,0.068987,3.217025,-2.323561,-2.225999
183.788000,0.087694,3.216685,-2.336549,-2.212531
183.789000,0.106399,3.216268,-2.349480,-2.199009
183.790000,0.125102,3.215774,-2.362356,-2.185435
183.791000,0.143802,3.215203,-2.375175,-2.171809
183.792000,0.162498,3.214556,-2.387938,-2.158130
183.793000,0.181191,3.213831,-2.400643,-2.144400
183.794000,0.199880,3.213030,-2.413292,-2.130619
183.795000,0.218564,3.212152,-2.425883,-2.116786
183.796000,0.237243,3.211197,-2.438415,-2.102903
183.797000,0.255917,3.210166,-2.450890,-2.088970
183.798000,0.274584,3.209057,-2.463307,-2.074986
183.799000,0.293245,3.207873,-2.475664,-2.060953
183.800000,0.311899,3.206611,-2.487963,-2.046870
183.801000,0.330546,3.205273,-2.500202,-2.032739
183.802000,0.349186,3.203858,-2.512381,-2.018558
183.803000,0.367817,3.202367,-2.524501,-2.004330
183.804000,0.386439,3.200799,-2.536560,-1.990053
183.805000,0.405052,3.199154,-2.548559,-1.975729
183.806000,0.423656,3.197434,-2.560497,-1.961357
183.807000,0.442250,3.195636,-2.572374,-1.946938
183.808000,0.460833,3.193763,-2.584190,-1.932473
183.809000,0.479406,3.191813,-2.595944,-1.917962
183.810000,0.497967,3.189787,-2.607636,-1.903404
183.811000,0.516516,3.187685,-2.619265,-1.888801
183.812000,0.535053,3.185506,-2.630833,-1.874153
183.813000,0.553578,3.183251,-2.642337,-1.859460
183.814000,0.572089,3.180921,-2.653779,-1.844722
183.815000,0.590587,3.178514,-2.665157,-1.829941
183.816000,0.609071,3.176031,-2.676472,-1.815115
183.817000,0.627541,3.173473,-2.687723,-1.800246
183.818000,0.645996,3.170839,-2.698909,-1.785334
183.819000,0.664435,3.168128,-2.710032,-1.770379
183.820000,0.682859,3.165343,-2.721089,-1.755381
183.821000,0.701266,3.162481,-2.732082,-1.740342
183.822000,0.719657,3.159544,-2.743010,-1.725261
183.823000,0.738031,3.156532,-2.753872,-1.710138
183.824000,0.756387,3.153444,-2.764668,-1.694975
183.825000,0.774726,3.150281,-2.775399,-1.679771
183.826000,0.793046,3.147042,-2.786063,-1.664527
183.827000,0.811347,3.143729,-2.796661,-1.649243
183.828000,0.829629,3.140340,-2.807192,-1.633919
183.829000,0.847891,3.136876,-2.817656,-1.618557
183.830000,0.866134,3.133338,-2.828053,-1.603155
183.831000,0.884355,3.129724,-2.838383,-1.587716
183.832000,0.902556,3.126036,-2.848644,-1.572238
183.833000,0.920735,3.122273,-2.858838,-1.556722
183.834000,0.938892,3.118435,-2.868964,-1.541169
183.835000,0.957028,3.114523,-2.879021,-1.525580
183.836000,0.975140,3.110537,-2.889010,-1.509954
183.837000,0.993229,3.106476,-2.898929,-1.494291
183.838000,1.011295,3.102341,-2.908780,-1.478593
183.839000,1.029336,3.098132,-2.918561,-1.462860
183.840000,1.047353,3.093849,-2.928272,-1.447091
183.841000,1.065346,3.089492,-2.937914,-1.431288
183.842000,1.083312,3.085061,-2.947485,-1.415450
183.843000,1.101254,3.080557,-2.956986,-1.399579
183.844000,1.119168,3.075979,-2.966417,-1.383674
183.845000,1.137057,3.071327,-2.975777,-1.367736
183.846000,1.154918,3.066603,-2.985066,-1.351765
183.847000,1.172752,3.061804,-2.994284,-1.335762
183.848000,1.190558,3.056933,-3.003430,-1.319727
183.849000,1.208336,3.051989,-3.012504,-1.303660
183.850000,1.226085,3.046972,-3.021507,-1.287562
183.851000,1.243804,3.041882,-3.030438,-1.271433
183.852000,1.261494,3.036720,-3.039296,-1.255274
183.853000,1.279155,3.031485,-3.048082,-1.239084
183.854000,1.296784,3.026177,-3.056795,-1.222865
183.855000,1.314383,3.020797,-3.065436,-1.206617
183.856000,1.331951,3.015346,-3.074003,-1.190340
183.857000,1.349487,3.009822,-3.082497,-1.174034
183.858000,1.366990,3.004226,-3.090917,-1.157700
183.859000,1.384462,2.998559,-3.099263,-1.141339
183.860000,1.401900,2.992819,-3.107536,-1.124950
183.861000,1.419305,2.987009,-3.115734,-1.108534
183.862000,1.436676,2.981127,-3.123859,-1.092092
183.863000,1.454013,2.975174,-3.131908,-1.075623
183.864000,1.471315,2.969150,-3.139883,-1.059129
183.865000,1.488583,2.963055,-3.147783,-1.042609
183.866000,1.505814,2.956889,-3.155608,-1.026065
183.867000,1.523010,2.950653,-3.163358,-1.009496
183.868000,1.540170,2.944346,-3.171032,-0.992902
183.869000,1.557293,2.937969,-3.178630,-0.976285
183.870000,1.574379,2.931522,-3.186153,-0.959645
183.871000,1.591428,2.925004,-3.193600,-0.942981
183.872000,1.608438,2.918417,-3.200970,-0.926295
183.873000,1.625411,2.911761,-3.208265,-0.909587
183.874000,1.642344,2.905034,-3.215482,-0.892857
183.875000,1.659239,2.898239,-3.222623,-0.876105
183.876000,1.676094,2.891374,-3.229687,-0.859333
183.877000,1.692909,2.884440,-3.236674,-0.842540
183.878000,1.709683,2.877437,-3.243584,-0.825727
183.879000,1.726417,2.870366,-3.250416,-0.808894
183.880000,1.743110,2.863226,-3.257171,-0.792042
183.881000,1.759761,2.856018,-3.263848,-0.775170
183.882000,1.776371,2.848741,-3.270448,-0.758281
183.883000,1.792938,2.841397,-3.276969,-0.741373
183.884000,1.809462,2.833984,-3.283412,-0.724447
183.885000,1.825943,2.826504,-3.289777,-0.707504
183.886000,1.842381,2.818957,-3.296063,-0.690544
183.887000,1.858774,2.811342,-3.302271,-0.673567
183.888000,1.875124,2.803660,-3.308400,-0.656574
183.889000,1.891429,2.795912,-3.314450,-0.639566
183.890000,1.907688,2.788096,-3.320421,-0.622542
183.891000,1.923903,2.780214,-3.326313,-0.605504
183.892000,1.940071,2.772266,-3.332125,-0.588450
183.893000,1.956193,2.764251,-3.337858,-0.571383
183.894000,1.972269,2.756170,-3.343511,-0.554302
183.895000,1.988297,2.748024,-3.349085,-0.537208
183.896000,2.004278,2.739812,-3.354579,-0.520101
183.897000,2.020212,2.731535,-3.359992,-0.502981
183.898000,2.036097,2.723192,-3.365326,-0.485850
183.899000,2.051933,2.714785,-3.370579,-0.468707
183.900000,2.067721,2.706313,-3.375752,-0.451552
183.901000,2.083460,2.697776,-3.380844,-0.434387
183.902000,2.099148,2.689174,-3.385855,-0.417211
183.903000,2.114787,2.680509,-3.390786,-0.400026
183.904000,2.130375,2.671780,-3.395636,-0.382831
183.905000,2.145913,2.662986,-3.400405,-0.365626
183.906000,2.161399,2.654130,-3.405093,-0.348413
183.907000,2.176834,2.645210,-3.409700,-0.331192
183.908000,2.192217,2.636226,-3.414225,-0.313962
183.909000,2.207547,2.627180,-3.418669,-0.296725
183.910000,2.222825,2.618072,-3.423031,-0.279481
183.911000,2.238050,2.608900,-3.427312,-0.262231
183.912000,2.253222,2.599667,-3.431510,-0.244974
183.913000,2.268340,2.590371,-3.435627,-0.227711
183.914000,2.283403,2.581014,-3.439662,-0.210442
183.915000,2.298413,2.571595,-3.443615,-0.193169
183.916000,2.313367,2.562115,-3.447486,-0.175891
183.917000,2.328267,2.552573,-3.451275,-0.158609
183.918000,2.343110,2.542971,-3.454981,-0.141323
183.919000,2.357898,2.533308,-3.458605,-0.124033
183.920000,2.372630,2.523584,-3.462146,-0.106741
183.921000,2.387305,2.513801,-3.465605,-0.089446
183.922000,2.401923,2.503957,-3.468981,-0.072149
183.923000,2.416484,2.494054,-3.472275,-0.054850
183.924000,2.430987,2.484091,-3.475485,-0.037550
183.925000,2.445432,2.474069,-3.478613,-0.020249
183.926000,2.459819,2.463988,-3.481657,-0.002948
183.927000,2.474147,2.453848,-3.484619,0.014354
183.928000,2.488416,2.443650,-3.487497,0.031655
183.929000,2.502626,2.433393,-3.490293,0.048955
183.930000,2.516776,2.423078,-3.493005,0.066255
183.931000,2.530866,2.412705,-3.495633,0.083552
183.932000,2.544896,2.402275,-3.498178,0.100848
183.933000,2.558865,2.391788,-3.500640,0.118141
183.934000,2.572773,2.381243,-3.503019,0.135432
183.935000,2.586619,2.370642,-3.505313,0.152719
183.936000,2.600404,2.359984,-3.507524,0.170003
183.937000,2.614127,2.349270,-3.509652,0.187282
183.938000,2.627787,2.338500,-3.511696,0.204557
183.939000,2.641385,2.327674,-3.513656,0.221827
183.940000,2.654920,2.316793,-3.515532,0.239092
183.941000,2.668391,2.305856,-3.517324,0.256351
183.942000,2.681799,2.294865,-3.519032,0.273604
183.943000,2.695143,2.283818,-3.520657,0.290850
183.944000,2.708422,2.272717,-3.522197,0.308090
183.945000,2.721637,2.261562,-3.523654,0.325322
183.946000,2.734786,2.250353,-3.525026,0.342546
183.947000,2.747871,2.239091,-3.526314,0.359762
183.948000,2.760890,2.227775,-3.527519,0.376969
183.949000,2.773843,2.216406,-3.528639,0.394168
183.950000,2.786730,2.204984,-3.529675,0.411357
183.951000,2.799550,2.193509,-3.530626,0.428536
183.952000,2.812304,2.181982,-3.531494,0.445705
183.953000,2.824990,2.170404,-3.532277,0.462863
183.954000,2.837609,2.158773,-3.532976,0.480010
183.955000,2.850160,2.147091,-3.533590,0.497145
183.956000,2.862644,2.135358,-3.534121,0.514269
183.957000,2.875059,2.123573,-3.534567,0.531380
183.958000,2.887405,2.111739,-3.534928,0.548479
183.959000,2.899682,2.099854,-3.535206,0.565564
183.960000,2.911891,2.087918,-3.535399,0.582636
183.961000,2.924029,2.075933,-3.535508,0.599694
183.962000,2.936098,2.063899,-3.535532,0.616738
183.963000,2.948097,2.051815,-3.535472,0.633767
183.964000,2.960026,2.039683,-3.535328,0.650781
183.965000,2.971883,2.027502,-3.535099,0.667779
183.966000,2.983670,2.015272,-3.534786,0.684761
183.967000,2.995386,2.002995,-3.534389,0.701726
183.968000,3.007030,1.990670,-3.533907,0.718675
183.969000,3.018603,1.978297,-3.533342,0.735607
183.970000,3.030103,1.965877,-3.532691,0.752521
183.971000,3.041531,1.953411,-3.531957,0.769417
183.972000,3.052886,1.940897,-3.531138,0.786295
183.973000,3.064169,1.928338,-3.530235,0.803154
183.974000,3.075378,1.915732,-3.529248,0.819993
183.975000,3.086514,1.903081,-3.528177,0.836813
183.976000,3.097576,1.890385,-3.527021,0.853613
183.977000,3.108565,1.877644,-3.525782,0.870393
183.978000,3.119479,1.864858,-3.524458,0.887151
183.979000,3.130318,1.852027,-3.523050,0.903889
183.980000,3.141083,1.839152,-3.521558,0.920604
183.981000,3.151773,1.826234,-3.519982,0.937298
183.982000,3.162388,1.813272,-3.518323,0.953969
183.983000,3.172927,1.800267,-3.516579,0.970618
183.984000,3.183390,1.787218,-3.514751,0.987243
183.985000,3.193778,1.774128,-3.512840,1.003844
183.986000,3.204089,1.760995,-3.510844,1.020422
183.987000,3.214324,1.747820,-3.508765,1.036975
183.988000,3.224481,1.734604,-3.506603,1.053503
183.989000,3.234562,1.721346,-3.504356,1.070006
183.990000,3.244566,1.708047,-3.502026,1.086483
183.991000,3.254492,1.694707,-3.499613,1.102934
183.992000,3.264341,1.681328,-3.497116,1.119359
183.993000,3.274111,1.667908,-3.494535,1.135757
183.994000,3.283804,1.654448,-3.491871,1.152128
183.995000,3.293418,1.640949,-3.489124,1.168472
183.996000,3.302953,1.627411,-3.486294,1.184787
183.997000,3.312410,1.613835,-3.483381,1.201074
183.998000,3.321787,1.600219,-3.480384,1.217332
183.999000,3.331085,1.586566,-3.477304,1.233561
184.000000,3.340303,1.572875,-3.474142,1.249761
184.001000,3.349442,1.559147,-3.470896,1.265930
184.002000,3.358501,1.545381,-3.467568,1.282069
184.003000,3.367480,1.531579,-3.464157,1.298178
184.004000,3.376378,1.517740,-3.460664,1.314255
184.005000,3.385195,1.503865,-3.457088,1.330301
184.006000,3.393932,1.489954,-3.453429,1.346316
184.007000,3.402588,1.476008,-3.449688,1.362297
184.008000,3.411162,1.462027,-3.445865,1.378247
184.009000,3.419655,1.448011,-3.441959,1.394163
184.010000,3.428066,1.433960,-3.437972,1.410046
184.011000,3.436395,1.419875,-3.433902,1.425895
184.012000,3.444643,1.405757,-3.429750,1.441710
184.013000,3.452808,1.391605,-3.425517,1.457490
184.014000,3.460890,1.377420,-3.421202,1.473236
184.015000,3.468890,1.363202,-3.416805,1.488946
184.016000,3.476807,1.348952,-3.412327,1.504621
184.017000,3.484641,1.334670,-3.407768,1.520259
184.018000,3.492392,1.320356,-3.403127,1.535861
184.019000,3.500060,1.306011,-3.398405,1.551427
184.020000,3.507643,1.291634,-3.393602,1.566955
184.021000,3.515143,1.277227,-3.388718,1.582446
184.022000,3.522559,1.262790,-3.383753,1.597899
184.023000,3.529891,1.248322,-3.378707,1.613313
184.024000,3.537139,1.233825,-3.373581,1.628689
184.025000,3.544302,1.219298,-3.368374,1.644026
184.026000,3.551381,1.204743,-3.363087,1.659323
184.027000,3.558374,1.190159,-3.357720,1.674581
184.028000,3.565283,1.175546,-3.352273,1.689799
184.029000,3.572106,1.160906,-3.346745,1.704976
184.030000,3.578845,1.146238,-3.341138,1.720113
184.031000,3.585497,1.131543,-3.335451,1.735208
184.032000,3.592064,1.116821,-3.329685,1.750261
184.033000,3.598546,1.102073,-3.323839,1.765273
184.034000,3.604941,1.087298,-3.317914,1.780243
184.035000,3.611250,1.072497,-3.311910,1.795169
184.036000,3.617473,1.057671,-3.305826,1.810053
184.037000,3.623610,1.042820,-3.299664,1.824894
184.038000,3.629659,1.027944,-3.293423,1.839690
184.039000,3.635623,1.013044,-3.287104,1.854443
184.040000,3.641499,0.998120,-3.280706,1.869152
184.041000,3.647288,0.983172,-3.274230,1.883815
184.042000,3.652991,0.968200,-3.267676,1.898434
184.043000,3.658606,0.953206,-3.261043,1.913007
184.044000,3.664133,0.938189,-3.254333,1.927534
184.045000,3.669573,0.923150,-3.247546,1.942015
184.046000,3.674926,0.908089,-3.240681,1.956449
184.047000,3.680190,0.893006,-3.233738,1.970837
184.048000,3.685367,0.877902,-3.226719,1.985177
184.049000,3.690456,0.862778,-3.219622,1.999470
184.050000,3.695456,0.847633,-3.212449,2.013715
184.051000,3.700368,0.832468,-3.205199,2.027912
184.052000,3.705192,0.817283,-3.197873,2.042060
184.053000,3.709928,0.802079,-3.190470,2.056160
184.054000,3.714574,0.786855,-3.182991,2.070210
184.055000,3.719132,0.771614,-3.175437,2.084210
184.056000,3.723601,0.756353,-3.167806,2.098161
184.057000,3.727981,0.741075,-3.160100,2.112061
184.058000,3.732272,0.725780,-3.152319,2.125911
184.059000,3.736474,0.710467,-3.144462,2.139710
184.060000,3.740587,0.695138,-3.136531,2.153458
184.061000,3.744610,0.679792,-3.128524,2.167154
184.062000,3.748543,0.664429,-3.120443,2.180798
184.063000,3.752388,0.649052,-3.112288,2.194390
184.064000,3.756142,0.633659,-3.104058,2.207929
184.065000,3.759807,0.618251,-3.095754,2.221416
184.066000,3.763382,0.602828,-3.087376,2.234849
184.067000,3.766867,0.587391,-3.078925,2.248229
184.068000,3.770262,0.571940,-3.070400,2.261555
184.069000,3.773567,0.556476,-3.061802,2.274827
184.070000,3.776781,0.540998,-3.053131,2.288044
184.071000,3.779906,0.525508,-3.044388,2.301207
184.072000,3.782940,0.510006,-3.035571,2.314314
184.073000,3.785884,0.494491,-3.026682,2.327366
184.074000,3.788737,0.478965,-3.017721,2.340362
184.075000,3.791500,0.463428,-3.008688,2.353302
184.076000,3.794172,0.447879,-2.999583,2.366186
184.077000,3.796754,0.432320,-2.990407,2.379014
184.078000,3.799244,0.416751,-2.981159,2.391784
184.079000,3.801644,0.401172,-2.971840,2.404497
184.080000,3.803953,0.385584,-2.962450,2.417152
184.081000,3.806172,0.369987,-2.952990,2.429750
184.082000,3.808299,0.354381,-2.943459,2.442289
184.083000,3.810335,0.338767,-2.933858,2.454770
184.084000,3.812281,0.323144,-2.924187,2.467192
184.085000,3.814135,0.307515,-2.914446,2.479555
184.086000,3.815898,0.291878,-2.904636,2.491858
184.087000,3.817569,0.276234,-2.894756,2.504102
184.088000,3.819150,0.260584,-2.884808,2.516286
184.089000,3.820639,0.244928,-2.874790,2.528410
184.090000,3.822037,0.229266,-2.864704,2.540473
184.091000,3.823344,0.213599,-2.854550,2.552475
184.092000,3.824559,0.197927,-2.844327,2.564416
184.093000,3.825683,0.182250,-2.834037,2.576296
184.094000,3.826716,0.166569,-2.823679,2.588114
184.095000,3.827657,0.150885,-2.813254,2.599870
184.096000,3.828506,0.135197,-2.802761,2.611564
184.097000,3.829264,0.119506,-2.792202,2.623195
184.098000,3.829931,0.103812,-2.781576,2.634764
184.099000,3.830505,0.088116,-2.770884,2.646269
184.100000,3.830989,0.072418,-2.760125,2.657711
184.101000,3.831381,0.056718,-2.749301,2.669089
184.102000,3.831681,0.041017,-2.738411,2.680404
184.103000,3.831890,0.025316,-2.727456,2.691654
184.104000,3.832007,0.009614,-2.716436,2.702840
184.105000,3.832032,-0.006088,-2.705351,2.713961
184.106000,3.831966,-0.021790,-2.694202,2.725017
184.107000,3.831809,-0.037491,-2.682988,2.736008
184.108000,3.831559,-0.053191,-2.671710,2.746933
184.109000,3.831219,-0.068889,-2.660369,2.757793
184.110000,3.830786,-0.084586,-2.648964,2.768586
184.111000,3.830262,-0.100280,-2.637496,2.779313
184.112000,3.829647,-0.115972,-2.625964,2.789974
184.113000,3.828940,-0.131661,-2.614371,2.800568
184.114000,3.828141,-0.147347,-2.602715,2.811094
184.115000,3.827251,-0.163029,-2.590996,2.821554
184.116000,3.826269,-0.178706,-2.579217,2.831945
184.117000,3.825196,-0.194380,-2.567375,2.842269
184.118000,3.824032,-0.210048,-2.555472,2.852525
184.119000,3.822776,-0.225712,-2.543509,2.862713
184.120000,3.821429,-0.241369,-2.531484,2.872832
184.121000,3.819990,-0.257021,-2.519399,2.882882
184.122000,3.818460,-0.272667,-2.507255,2.892864
184.123000,3.816839,-0.288306,-2.495050,2.902776
184.124000,3.815127,-0.303937,-2.482786,2.912618
184.125000,3.813323,-0.319562,-2.470462,2.922391
184.126000,3.811428,-0.335178,-2.458080,2.932093
184.127000,3.809442,-0.350787,-2.445639,2.941726
184.128000,3.807365,-0.366386,-2.433140,2.951288
184.129000,3.805197,-0.381977,-2.420582,2.960779
184.130000,3.802938,-0.397559,-2.407967,2.970200
184.131000,3.800588,-0.413130,-2.395295,2.979549
184.132000,3.798148,-0.428692,-2.382565,2.988827
184.133000,3.795616,-0.444244,-2.369778,2.998034
184.134000,3.792994,-0.459784,-2.356935,3.007168
184.135000,3.790281,-0.475314,-2.344036,3.016231
184.136000,3.787477,-0.490831,-2.331081,3.025221
184.137000,3.784583,-0.506337,-2.318070,3.034139
184.138000,3.781599,-0.521831,-2.305004,3.042984
184.139000,3.778524,-0.537312,-2.291883,3.051757
184.140000,3.775358,-0.552780,-2.278707,3.060456
184.141000,3.772103,-0.568235,-2.265477,3.069082
184.142000,3.768757,-0.583676,-2.252193,3.077635
184.143000,3.765321,-0.599102,-2.238855,3.086113
184.144000,3.761795,-0.614515,-2.225464,3.094518
184.145000,3.758179,-0.629912,-2.212019,3.102849
184.146000,3.754474,-0.645294,-2.198522,3.111106
184.147000,3.750678,-0.660661,-2.184972,3.119288
184.148000,3.746793,-0.676011,-2.171371,3.127395
184.149000,3.742818,-0.691346,-2.157717,3.135427
184.150000,3.738754,-0.706663,-2.144012,3.143385
184.151000,3.734601,-0.721964,-2.130256,3.151267
184.152000,3.730358,-0.737247,-2.116449,3.159073
184.153000,3.726026,-0.752512,-2.102592,3.166804
184.154000,3.721604,-0.767759,-2.088684,3.174459
184.155000,3.717094,-0.782988,-2.074727,3.182038
184.156000,3.712495,-0.798197,-2.060720,3.189541
184.157000,3.707807,-0.813388,-2.046664,3.196968
184.158000,3.703031,-0.828559,-2.032559,3.204318
184.159000,3.698166,-0.843710,-2.018405,3.211591
184.160000,3.693212,-0.858840,-2.004204,3.218787
184.161000,3.688171,-0.873950,-1.989954,3.225906
184.162000,3.683041,-0.889039,-1.975658,3.232948
184.163000,3.677823,-0.904106,-1.961314,3.239913
184.164000,3.672517,-0.919152,-1.946923,3.246800
184.165000,3.667123,-0.934175,-1.932486,3.253609
184.166000,3.661641,-0.949176,-1.918003,3.260340
184.167000,3.656072,-0.964154,-1.903474,3.266994
184.168000,3.650416,-0.979109,-1.888899,3.273568
184.169000,3.644672,-0.994040,-1.874280,3.280065
184.170000,3.638841,-1.008948,-1.859615,3.286483
184.171000,3.632923,-1.023831,-1.844907,3.292822
184.172000,3.626918,-1.038689,-1.830154,3.299083
184.173000,3.620827,-1.053523,-1.815358,3.305264
184.174000,3.614649,-1.068331,-1.800519,3.311367
184.175000,3.608384,-1.083113,-1.785636,3.317390
184.176000,3.602033,-1.097870,-1.770711,3.323333
184.177000,3.595596,-1.112600,-1.755744,3.329197
184.178000,3.589073,-1.127303,-1.740734,3.334981
184.179000,3.582464,-1.141979,-1.725684,3.340686
184.180000,3.575770,-1.156627,-1.710592,3.346310
184.181000,3.568990,-1.171248,-1.695459,3.351854
184.182000,3.562124,-1.185841,-1.680286,3.357318
184.183000,3.555174,-1.200405,-1.665073,3.362702
184.184000,3.548138,-1.214940,-1.649820,3.368005
184.185000,3.541017,-1.229446,-1.634527,3.373227
184.186000,3.533812,-1.243923,-1.619196,3.378369
184.187000,3.526522,-1.258370,-1.603826,3.383430
184.188000,3.519148,-1.272786,-1.588418,3.388409
184.189000,3.511690,-1.287172,-1.572972,3.393308
184.190000,3.504148,-1.301527,-1.557488,3.398125
184.191000,3.496522,-1.315850,-1.541968,3.402861
184.192000,3.488812,-1.330142,-1.526410,3.407515
184.193000,3.481019,-1.344402,-1.510816,3.412088
184.194000,3.473143,-1.358630,-1.495186,3.416579
184.195000,3.465183,-1.372825,-1.479521,3.420989
184.196000,3.457141,-1.386987,-1.463820,3.425316
184.197000,3.449016,-1.401116,-1.448084,3.429561
184.198000,3.440808,-1.415211,-1.432313,3.433724
184.199000,3.432519,-1.429273,-1.416509,3.437805
184.200000,3.424147,-1.443299,-1.400670,3.441804
184.201000,3.415693,-1.457292,-1.384799,3.445720
184.202000,3.407157,-1.471249,-1.368894,3.449554
184.203000,3.398540,-1.485171,-1.352956,3.453305
184.204000,3.389842,-1.499057,-1.336987,3.456973
184.205000,3.381062,-1.512907,-1.320985,3.460559
184.206000,3.372202,-1.526721,-1.304952,3.464062
184.207000,3.363261,-1.540499,-1.288888,3.467482
184.208000,3.354239,-1.554239,-1.272793,3.470818
184.209000,3.345138,-1.567942,-1.256667,3.474072
184.210000,3.335956,-1.581607,-1.240512,3.477242
184.211000,3.326694,-1.595235,-1.224327,3.480330
184.212000,3.317353,-1.608824,-1.208113,3.483333
184.213000,3.307933,-1.622375,-1.191870,3.486254
184.214000,3.298433,-1.635886,-1.175598,3.489091
184.215000,3.288855,-1.649359,-1.159299,3.491844
184.216000,3.279197,-1.662791,-1.142972,3.494514
184.217000,3.269462,-1.676184,-1.126617,3.497100
184.218000,3.259648,-1.689537,-1.110236,3.499602
184.219000,3.249756,-1.702849,-1.093828,3.502021
184.220000,3.239786,-1.716120,-1.077395,3.504355
184.221000,3.229739,-1.729350,-1.060935,3.506606
184.222000,3.219615,-1.742539,-1.044450,3.508773
184.223000,3.209413,-1.755686,-1.027940,3.510855
184.224000,3.199135,-1.768791,-1.011406,3.512854
184.225000,3.188780,-1.781853,-0.994848,3.514769
184.226000,3.178349,-1.794873,-0.978266,3.516599
184.227000,3.167842,-1.807849,-0.961660,3.518345
184.228000,3.157259,-1.820782,-0.945032,3.520007
184.229000,3.146601,-1.833672,-0.928381,3.521584
184.230000,3.135867,-1.846517,-0.911708,3.523078
184.231000,3.125058,-1.859319,-0.895013,3.524487
184.232000,3.114174,-1.872075,-0.878297,3.525811
184.233000,3.103216,-1.884787,-0.861560,3.527051
184.234000,3.092184,-1.897454,-0.844802,3.528207
184.235000,3.081078,-1.910075,-0.828024,3.529278
184.236000,3.069897,-1.922650,-0.811226,3.530264
184.237000,3.058644,-1.935179,-0.794409,3.531166
184.238000,3.047317,-1.947662,-0.777574,3.531984
184.239000,3.035917,-1.960098,-0.760719,3.532717
184.240000,3.024445,-1.972487,-0.743846,3.533365
184.241000,3.012900,-1.984829,-0.726956,3.533928
184.242000,3.001284,-1.997123,-0.710048,3.534407
184.243000,2.989595,-2.009370,-0.693124,3.534802
184.244000,2.977835,-2.021568,-0.676183,3.535112
184.245000,2.966003,-2.033718,-0.659225,3.535337
184.246000,2.954101,-2.045819,-0.642252,3.535477
184.247000,2.942128,-2.057871,-0.625264,3.535533
184.248000,2.930084,-2.069874,-0.608261,3.535504
184.249000,2.917970,-2.081827,-0.591243,3.535390
184.250000,2.905787,-2.093730,-0.574211,3.535192
184.251000,2.893534,-2.105583,-0.557166,3.534909
184.252000,2.881211,-2.117385,-0.540107,3.534542
184.253000,2.868820,-2.129137,-0.523035,3.534089
184.254000,2.856360,-2.140838,-0.505951,3.533553
184.255000,2.843832,-2.152487,-0.488854,3.532931
184.256000,2.831235,-2.164085,-0.471746,3.532225
184.257000,2.818571,-2.175631,-0.454627,3.531434
184.258000,2.805840,-2.187125,-0.437497,3.530559
184.259000,2.793041,-2.198567,-0.420357,3.529599
184.260000,2.780175,-2.209955,-0.403206,3.528555
184.261000,2.767243,-2.221291,-0.386046,3.527426
184.262000,2.754244,-2.232574,-0.368877,3.526213
184.263000,2.741180,-2.243803,-0.351699,3.524915
184.264000,2.728050,-2.254978,-0.334512,3.523533
184.265000,2.714855,-2.266100,-0.317318,3.522067
184.266000,2.701594,-2.277167,-0.300116,3.520516
184.267000,2.688269,-2.288179,-0.282906,3.518881
184.268000,2.674880,-2.299137,-0.265690,3.517161
184.269000,2.661427,-2.310040,-0.248468,3.515358
184.270000,2.647910,-2.320887,-0.231240,3.513470
184.271000,2.634329,-2.331679,-0.214006,3.511498
184.272000,2.620685,-2.342415,-0.196767,3.509442
184.273000,2.606979,-2.353094,-0.179524,3.507302
184.274000,2.593210,-2.363718,-0.162276,3.505078
184.275000,2.579380,-2.374285,-0.145024,3.502770
184.276000,2.565487,-2.384795,-0.127769,3.500378
184.277000,2.551533,-2.395247,-0.110511,3.497902
184.278000,2.537518,-2.405643,-0.093250,3.495342
184.279000,2.523442,-2.415981,-0.075987,3.492699
184.280000,2.509306,-2.426261,-0.058722,3.489972
184.281000,2.495109,-2.436482,-0.041455,3.487162
184.282000,2.480853,-2.446646,-0.024188,3.484268
184.283000,2.466538,-2.456751,-0.006920,3.481291
184.284000,2.452163,-2.466797,0.010348,3.478230
184.285000,2.437730,-2.476784,0.027616,3.475086
184.286000,2.423238,-2.486711,0.044883,3.471858
184.287000,2.408688,-2.496580,0.062149,3.468548
184.288000,2.394081,-2.506388,0.079413,3.465155
184.289000,2.379416,-2.516136,0.096676,3.461678
184.290000,2.364694,-2.525824,0.113936,3.458119
184.291000,2.349916,-2.535452,0.131194,3.454477
184.292000,2.335081,-2.545019,0.148449,3.450752
184.293000,2.320190,-2.554525,0.165699,3.446944
184.294000,2.305244,-2.563970,0.182947,3.443054
184.295000,2.290243,-2.573353,0.200189,3.439082
184.296000,2.275187,-2.582675,0.217427,3.435027
184.297000,2.260076,-2.591935,0.234660,3.430890
184.298000,2.244911,-2.601133,0.251887,3.426670
184.299000,2.229692,-2.610268,0.269108,3.422369
184.300000,2.214420,-2.619341,0.286323,3.417986
184.301000,2.199095,-2.628352,0.303531,3.413520
