time,theta1,omega1,theta2,omega2,lensX,lensY
45.9,-2.01119,-2.01119,2.92193,2.92193,-0.643989,-3.48825
45.91,-2.08641,-2.08641,2.79982,2.79982,-0.504456,-3.45508
45.92,-2.15609,-2.15609,2.67103,2.67103,-0.364115,-3.41328
45.93,-2.22015,-2.22015,2.53579,2.53579,-0.223192,-3.36295
45.94,-2.27851,-2.27851,2.39436,2.39436,-0.0819118,-3.30422
45.95,-2.33114,-2.33114,2.24699,2.24699,0.0594994,-3.23722
45.96,-2.37797,-2.37797,2.09397,2.09397,0.200815,-3.16214
45.97,-2.41898,-2.41898,1.93559,1.93559,0.34181,-3.07915
45.98,-2.45417,-2.45417,1.77215,1.77215,0.482258,-2.98846
45.99,-2.48353,-2.48353,1.60398,1.60398,0.621935,-2.89031
46,-2.50708,-2.50708,1.4314,1.4314,0.760616,-2.78493
46.01,-2.52484,-2.52484,1.25476,1.25476,0.898081,-2.67258
46.02,-2.53687,-2.53687,1.07442,1.07442,1.03411,-2.55356
46.03,-2.54321,-2.54321,0.890727,0.890727,1.16848,-2.42816
46.04,-2.54394,-2.54394,0.704067,0.704067,1.30099,-2.29669
46.05,-2.53914,-2.53914,0.51482,0.51482,1.43141,-2.15947
46.06,-2.5289,-2.5289,0.323375,0.323375,1.55954,-2.01686
46.07,-2.51334,-2.51334,0.13013,0.13013,1.68518,-1.86921
46.08,-2.49256,-2.49256,-0.0645124,-0.0645124,1.80812,-1.71689
46.09,-2.4667,-2.4667,-0.260144,-0.260144,1.92817,-1.56027
46.1,-2.43591,-2.43591,-0.456352,-0.456352,2.04514,-1.39976
46.11,-2.40033,-2.40033,-0.65272,-0.65272,2.15883,-1.23574
46.12,-2.36012,-2.36012,-0.848831,-0.848831,2.26907,-1.06864
46.13,-2.31545,-2.31545,-1.04426,-1.04426,2.37568,-0.898868
46.14,-2.26651,-2.26651,-1.2386,-1.2386,2.47849,-0.726848
46.15,-2.21349,-2.21349,-1.43141,-1.43141,2.57733,-0.553011
46.16,-2.15657,-2.15657,-1.62229,-1.62229,2.67205,-0.377792
46.17,-2.09595,-2.09595,-1.81081,-1.81081,2.7625,-0.201628
46.18,-2.03186,-2.03186,-1.99656,-1.99656,2.84852,-0.0249608
46.19,-1.9645,-1.9645,-2.17914,-2.17914,2.92999,0.151769
46.2,-1.8941,-1.8941,-2.35813,-2.35813,3.00678,0.32812
46.21,-1.82087,-1.82087,-2.53314,-2.53314,3.07875,0.50365
46.22,-1.74505,-1.74505,-2.70378,-2.70378,3.14579,0.677921
46.23,-1.66687,-1.66687,-2.86966,-2.86966,3.20781,0.850498
46.24,-1.58656,-1.58656,-3.0304,-3.0304,3.26469,1.02095
46.25,-1.50437,-1.50437,-3.18566,-3.18566,3.31635,1.18885
46.26,-1.42053,-1.42053,-3.33506,-3.33506,3.3627,1.35378
46.27,-1.33527,-1.33527,-3.47826,-3.47826,3.40368,1.51532
46.28,-1.24884,-1.24884,-3.61493,-3.61493,3.43921,1.67308
46.29,-1.16148,-1.16148,-3.74476,-3.74476,3.46923,1.82665
46.3,-1.07342,-1.07342,-3.86743,-3.86743,3.49371,1.97566
46.31,-0.984905,-0.984905,-3.98266,-3.98266,3.5126,2.11973
46.32,-0.89616,-0.89616,-4.09017,-4.09017,3.52587,2.25851
46.33,-0.807418,-0.807418,-4.1897,-4.1897,3.53349,2.39163
46.34,-0.718906,-0.718906,-4.281,-4.281,3.53547,2.51878
46.35,-0.630846,-0.630846,-4.36386,-4.36386,3.53179,2.63964
46.36,-0.543456,-0.543456,-4.43805,-4.43805,3.52246,2.75389
46.37,-0.456949,-0.456949,-4.50339,-4.50339,3.50749,2.86127
46.38,-0.371531,-0.371531,-4.55971,-4.55971,3.48691,2.96149
46.39,-0.287403,-0.287403,-4.60685,-4.60685,3.46076,3.05431
46.4,-0.204758,-0.204758,-4.64467,-4.64467,3.42907,3.13949
46.41,-0.123783,-0.123783,-4.67307,-4.67307,3.39189,3.21683
46.42,-0.0446565,-0.0446565,-4.69194,-4.69194,3.34928,3.28613
46.43,0.0324511,0.0324511,-4.70122,-4.70122,3.30132,3.34721
46.44,0.107377,0.107377,-4.70085,-4.70085,3.24808,3.39993
46.45,0.179969,0.179969,-4.6908,-4.6908,3.18964,3.44415
46.46,0.250081,0.250081,-4.67104,-4.67104,3.12609,3.47976
46.47,0.31758,0.31758,-4.64161,-4.64161,3.05755,3.50668
46.48,0.38234,0.38234,-4.60251,-4.60251,2.98411,3.52482
46.49,0.444245,0.444245,-4.55381,-4.55381,2.9059,3.53416
46.5,0.503192,0.503192,-4.49558,-4.49558,2.82305,3.53467
46.51,0.559085,0.559085,-4.42791,-4.42791,2.73567,3.52634
46.52,0.61184,0.61184,-4.35091,-4.35091,2.64392,3.50919
46.53,0.661384,0.661384,-4.26472,-4.26472,2.54794,3.48328
46.54,0.707654,0.707654,-4.16948,-4.16948,2.44788,3.44866
46.55,0.750597,0.750597,-4.06539,-4.06539,2.34391,3.40542
46.56,0.790174,0.790174,-3.95262,-3.95262,2.23619,3.35366
46.57,0.826353,0.826353,-3.8314,-3.8314,2.12489,3.29353
46.58,0.859114,0.859114,-3.70195,-3.70195,2.01019,3.22516
46.59,0.88845,0.88845,-3.56453,-3.56453,1.89227,3.14873
46.6,0.914361,0.914361,-3.4194,-3.4194,1.77133,3.06443
46.61,0.936859,0.936859,-3.26685,-3.26685,1.64755,2.97247
46.62,0.955968,0.955968,-3.10719,-3.10719,1.52114,2.87308
46.63,0.97172,0.97172,-2.94072,-2.94072,1.3923,2.76652
46.64,0.984157,0.984157,-2.7678,-2.7678,1.26122,2.65303
46.65,0.993332,0.993332,-2.58875,-2.58875,1.12813,2.53292
46.66,0.999306,0.999306,-2.40396,-2.40396,0.993237,2.40647
46.67,1.00215,1.00215,-2.21378,-2.21378,0.856753,2.27401
46.68,1.00195,1.00195,-2.01862,-2.01862,0.718898,2.13586
46.69,0.998779,0.998779,-1.81887,-1.81887,0.579893,1.99238
46.7,0.992747,0.992747,-1.61494,-1.61494,0.43996,1.84392
46.71,0.983953,0.983953,-1.40726,-1.40726,0.299323,1.69084
46.72,0.97251,0.97251,-1.19625,-1.19625,0.158208,1.53354
46.73,0.958535,0.958535,-0.98235,-0.98235,0.0168393,1.37241
46.74,0.942154,0.942154,-0.766005,-0.766005,-0.124556,1.20785
46.75,0.923497,0.923497,-0.547667,-0.547667,-0.265752,1.04027
46.76,0.902701,0.902701,-0.32779,-0.32779,-0.406524,0.870089
46.77,0.879908,0.879908,-0.106836,-0.106836,-0.546644,0.697733
46.78,0.855262,0.855262,0.114733,0.114733,-0.685891,0.523633
46.79,0.828916,0.828916,0.336452,0.336452,-0.82404,0.348224
46.8,0.801022,0.801022,0.557854,0.557854,-0.96087,0.171945
46.81,0.771737,0.771737,0.778473,0.778473,-1.09616,-0.00476345
46.82,0.74122,0.74122,0.997844,0.997844,-1.2297,-0.18146
46.83,0.709633,0.709633,1.2155,1.2155,-1.36128,-0.357704
46.84,0.677138,0.677138,1.43099,1.43099,-1.49067,-0.533053
46.85,0.643899,0.643899,1.64385,1.64385,-1.61768,-0.70707
46.86,0.61008,0.61008,1.85363,1.85363,-1.7421,-0.87932
46.87,0.575844,0.575844,2.05988,2.05988,-1.86374,-1.04937
46.88,0.541355,0.541355,2.26217,2.26217,-1.98239,-1.2168
46.89,0.506774,0.506774,2.46007,2.46007,-2.09787,-1.38119
46.9,0.47226,0.47226,2.65315,2.65315,-2.21,-1.54212
46.91,0.437972,0.437972,2.84101,2.84101,-2.31859,-1.6992
46.92,0.404065,0.404065,3.02324,3.02324,-2.42347,-1.85204
46.93,0.370689,0.370689,3.19946,3.19946,-2.52448,-2.00024
46.94,0.337993,0.337993,3.36929,3.36929,-2.62144,-2.14345
46.95,0.30612,0.30612,3.53236,3.53236,-2.71421,-2.28129
46.96,0.275208,0.275208,3.68833,3.68833,-2.80264,-2.41344
46.97,0.245391,0.245391,3.83686,3.83686,-2.88659,-2.53955
46.98,0.216798,0.216798,3.97764,3.97764,-2.96592,-2.65932
46.99,0.189549,0.189549,4.11037,4.11037,-3.0405,-2.77244
47,0.163761,0.163761,4.23475,4.23475,-3.11022,-2.87863
47.01,0.139542,0.139542,4.35053,4.35053,-3.17496,-2.97762
47.02,0.116995,0.116995,4.45746,4.45746,-3.23463,-3.06917
47.03,0.0962124,0.0962124,4.5553,4.5553,-3.28912,-3.15305
47.04,0.0772821,0.0772821,4.64385,4.64385,-3.33834,-3.22905
47.05,0.0602824,0.0602824,4.72291,4.72291,-3.38223,-3.29698
47.06,0.0452837,0.0452837,4.79233,4.79233,-3.42071,-3.35667
47.07,0.0323481,0.0323481,4.85194,4.85194,-3.45371,-3.40796
47.08,0.0215287,0.0215287,4.90162,4.90162,-3.48119,-3.45074
47.09,0.0128702,0.0128702,4.94126,4.94126,-3.5031,-3.4849
47.1,0.00640812,0.00640812,4.97078,4.97078,-3.5194,-3.51034
47.11,0.00216899,0.00216899,4.99012,4.99012,-3.53008,-3.52701
47.12,0.00017021,0.00017021,4.99922,4.99922,-3.53511,-3.53487
47.13,0.000419959,0.000419959,4.99809,4.99809,-3.53448,-3.53388
47.14,0.00291722,0.00291722,4.9867,4.9867,-3.5282,-3.52407
47.15,0.00765175,0.00765175,4.9651,4.9651,-3.51627,-3.50545
47.16,0.0146041,0.0146041,4.93333,4.93333,-3.49872,-3.47806
47.17,0.0237458,0.0237458,4.89145,4.89145,-3.47557,-3.44199
47.18,0.0350392,0.0350392,4.83955,4.83955,-3.44686,-3.39731
47.19,0.0484379,0.0484379,4.77776,4.77776,-3.41263,-3.34413
47.2,0.0638865,0.0638865,4.70619,4.70619,-3.37295,-3.2826
47.21,0.0813213,0.0813213,4.625,4.625,-3.32787,-3.21287
47.22,0.10067,0.10067,4.53437,4.53437,-3.27747,-3.1351
47.23,0.121852,0.121852,4.43449,4.43449,-3.22182,-3.0495
47.24,0.144779,0.144779,4.32558,4.32558,-3.16102,-2.95627
47.25,0.169355,0.169355,4.20787,4.20787,-3.09517,-2.85566
47.26,0.195477,0.195477,4.08161,4.08161,-3.02436,-2.74791
47.27,0.223035,0.223035,3.94707,3.94707,-2.94871,-2.63329
47.28,0.251911,0.251911,3.80454,3.80454,-2.86834,-2.51209
47.29,0.281982,0.281982,3.65433,3.65433,-2.78339,-2.38461
47.3,0.313119,0.313119,3.49675,3.49675,-2.69398,-2.25117
47.31,0.345187,0.345187,3.33215,3.33215,-2.60027,-2.1121
47.32,0.378046,0.378046,3.16087,3.16087,-2.50239,-1.96775
47.33,0.411553,0.411553,2.98329,2.98329,-2.40051,-1.81849
47.34,0.445558,0.445558,2.79977,2.79977,-2.29479,-1.66468
47.35,0.47991,0.47991,2.61072,2.61072,-2.1854,-1.50671
47.36,0.514452,0.514452,2.41653,2.41653,-2.07252,-1.34497
47.37,0.549027,0.549027,2.21762,2.21762,-1.95631,-1.17987
47.38,0.583474,0.583474,2.01441,2.01441,-1.83698,-1.01182
47.39,0.617631,0.617631,1.80734,1.80734,-1.71471,-0.841248
47.4,0.651335,0.651335,1.59683,1.59683,-1.5897,-0.668569
47.41,0.684423,0.684423,1.38335,1.38335,-1.46214,-0.494218
47.42,0.716731,0.716731,1.16735,1.16735,-1.33224,-0.318633
47.43,0.748094,0.748094,0.949266,0.949266,-1.20021,-0.14225
47.44,0.778351,0.778351,0.729578,0.729578,-1.06627,0.0344874
47.45,0.807341,0.807341,0.508745,0.508745,-0.930614,0.211139
47.46,0.834905,0.834905,0.287233,0.287233,-0.793471,0.387263
47.47,0.860887,0.860887,0.065507,0.065507,-0.655059,0.562419
47.48,0.885134,0.885134,-0.155966,-0.155966,-0.5156,0.736169
47.49,0.907496,0.907496,-0.376721,-0.376721,-0.375315,0.908079
47.5,0.92783,0.92783,-0.596295,-0.596295,-0.23443,1.07772
47.51,0.945993,0.945993,-0.81423,-0.81423,-0.0931701,1.24467
47.52,0.961851,0.961851,-1.03007,-1.03007,0.0482389,1.4085
47.53,0.975274,0.975274,-1.24337,-1.24337,0.189571,1.56882
47.54,0.986139,0.986139,-1.45368,-1.45368,0.330599,1.72521
47.55,0.994328,0.994328,-1.66056,-1.66056,0.471099,1.87729
47.56,0.999733,0.999733,-1.8636,-1.8636,0.610845,2.02468
47.57,1.00225,1.00225,-2.06236,-2.06236,0.749614,2.16701
47.58,1.00179,1.00179,-2.25645,-2.25645,0.887184,2.30392
47.59,0.998252,0.998252,-2.44547,-2.44547,1.02333,2.43508
47.6,0.991573,0.991573,-2.62902,-2.62902,1.15785,2.56014
47.61,0.981679,0.981679,-2.80673,-2.80673,1.29051,2.67881
47.62,0.96851,0.96851,-2.97826,-2.97826,1.4211,2.79078
47.63,0.952016,0.952016,-3.14324,-3.14324,1.54943,2.89578
47.64,0.932157,0.932157,-3.30135,-3.30135,1.67527,2.99354
47.65,0.908903,0.908903,-3.45227,-3.45227,1.79844,3.08382
47.66,0.882232,0.882232,-3.59572,-3.59572,1.91872,3.16639
47.67,0.852136,0.852136,-3.73139,-3.73139,2.03594,3.24104
47.68,0.818614,0.818614,-3.85903,-3.85903,2.1499,3.3076
47.69,0.781679,0.781679,-3.9784,-3.9784,2.26042,3.36588
47.7,0.741352,0.741352,-4.08926,-4.08926,2.36733,3.41576
47.71,0.697666,0.697666,-4.1914,-4.1914,2.47044,3.45709
47.72,0.650664,0.650664,-4.28464,-4.28464,2.56961,3.48979
47.73,0.600401,0.600401,-4.3688,-4.3688,2.66466,3.51376
47.74,0.546943,0.546943,-4.44374,-4.44374,2.75546,3.52895
47.75,0.490364,0.490364,-4.50933,-4.50933,2.84184,3.53532
47.76,0.430752,0.430752,-4.56545,-4.56545,2.92368,3.53285
47.77,0.368203,0.368203,-4.61203,-4.61203,3.00084,3.52155
47.78,0.302825,0.302825,-4.64898,-4.64898,3.0732,3.50145
47.79,0.234735,0.234735,-4.67627,-4.67627,3.14064,3.4726
47.8,0.16406,0.16406,-4.69387,-4.69387,3.20306,3.43507
47.81,0.0909371,0.0909371,-4.70177,-4.70177,3.26035,3.38895
47.82,0.015513,0.015513,-4.69999,-4.69999,3.31243,3.33437
47.83,-0.0620573,-0.0620573,-4.68858,-4.68858,3.35921,3.27145
47.84,-0.141609,-0.141609,-4.66758,-4.66758,3.40061,3.20035
47.85,-0.222971,-0.222971,-4.63708,-4.63708,3.43658,3.12125
47.86,-0.305962,-0.305962,-4.59718,-4.59718,3.46705,3.03435
47.87,-0.390393,-0.390393,-4.54799,-4.54799,3.49197,2.93987
47.88,-0.47607,-0.47607,-4.48966,-4.48966,3.5113,2.83803
47.89,-0.562792,-0.562792,-4.42233,-4.42233,3.52502,2.72911
47.9,-0.650349,-0.650349,-4.3462,-4.3462,3.53309,2.61336
47.91,-0.738528,-0.738528,-4.26145,-4.26145,3.53552,2.49108
47.92,-0.82711,-0.82711,-4.1683,-4.1683,3.53229,2.36258
47.93,-0.915872,-0.915872,-4.06698,-4.06698,3.52341,2.22817
47.94,-1.00459,-1.00459,-3.95773,-3.95773,3.50889,2.08819
47.95,-1.09302,-1.09302,-3.84082,-3.84082,3.48876,1.94299
47.96,-1.18095,-1.18095,-3.71654,-3.71654,3.46304,1.79293
47.97,-1.26812,-1.26812,-3.58516,-3.58516,3.43179,1.6384
47.98,-1.35431,-1.35431,-3.44701,-3.44701,3.39505,1.47977
47.99,-1.43927,-1.43927,-3.30241,-3.30241,3.35287,1.31743
48,-1.52277,-1.52277,-3.15168,-3.15168,3.30533,1.15181
48.01,-1.60457,-1.60457,-2.99517,-2.99517,3.25251,0.983308
48.02,-1.68442,-1.68442,-2.83325,-2.83325,3.19448,0.812348
48.03,-1.7621,-1.7621,-2.66628,-2.66628,3.13134,0.639357
48.04,-1.83736,-1.83736,-2.49464,-2.49464,3.06319,0.464769
48.05,-1.90998,-1.90998,-2.31871,-2.31871,2.99014,0.289018
48.06,-1.97973,-1.97973,-2.13889,-2.13889,2.9123,0.112545
48.07,-2.04638,-2.04638,-1.95558,-1.95558,2.82981,-0.0642088
48.08,-2.10972,-2.10972,-1.76917,-1.76917,2.74279,-0.240802
48.09,-2.16953,-2.16953,-1.58009,-1.58009,2.65138,-0.416794
48.1,-2.2256,-2.2256,-1.38875,-1.38875,2.55573,-0.591744
48.11,-2.27774,-2.27774,-1.19556,-1.19556,2.456,-0.765215
48.12,-2.32575,-2.32575,-1.00095,-1.00095,2.35233,-0.936774
48.13,-2.36944,-2.36944,-0.80533,-0.80533,2.2449,-1.10599
48.14,-2.40863,-2.40863,-0.609126,-0.609126,2.13388,-1.27244
48.15,-2.44317,-2.44317,-0.412757,-0.412757,2.01944,-1.43571
48.16,-2.47288,-2.47288,-0.216642,-0.216642,1.90178,-1.5954
48.17,-2.49762,-2.49762,-0.0211943,-0.0211943,1.78107,-1.75109
48.18,-2.51725,-2.51725,0.173173,0.173173,1.65751,-1.90241
48.19,-2.53164,-2.53164,0.366053,0.366053,1.5313,-2.04898
48.2,-2.54068,-2.54068,0.557044,0.557044,1.40264,-2.19042
48.21,-2.54426,-2.54426,0.74575,0.74575,1.27174,-2.32639
48.22,-2.54229,-2.54229,0.931783,0.931783,1.1388,-2.45654
48.23,-2.53469,-2.53469,1.11476,1.11476,1.00404,-2.58055
48.24,-2.52139,-2.52139,1.29432,1.29432,0.867675,-2.69812
48.25,-2.50235,-2.50235,1.47009,1.47009,0.729921,-2.80893
48.26,-2.47751,-2.47751,1.64171,1.64171,0.590999,-2.91273
48.27,-2.44686,-2.44686,1.80886,1.80886,0.451132,-3.00925
48.28,-2.41038,-2.41038,1.9712,1.9712,0.310543,-3.09825
48.29,-2.36807,-2.36807,2.12842,2.12842,0.169458,-3.1795
48.3,-2.31995,-2.31995,2.28021,2.28021,0.0281008,-3.2528
48.31,-2.26605,-2.26605,2.42628,2.42628,-0.113301,-3.31798
48.32,-2.20641,-2.20641,2.56636,2.56636,-0.254521,-3.37486
48.33,-2.1411,-2.1411,2.70019,2.70019,-0.395334,-3.42331
48.34,-2.07018,-2.07018,2.82752,2.82752,-0.535515,-3.4632
48.35,-1.99375,-1.99375,2.94812,2.94812,-0.674839,-3.49443
48.36,-1.91191,-1.91191,3.06178,3.06178,-0.813084,-3.51693
48.37,-1.82477,-1.82477,3.16831,3.16831,-0.950027,-3.53064
48.38,-1.73246,-1.73246,3.26752,3.26752,-1.08545,-3.53552
48.39,-1.63513,-1.63513,3.35926,3.35926,-1.21914,-3.53157
48.4,-1.53295,-1.53295,3.44337,3.44337,-1.35088,-3.51879
48.41,-1.42607,-1.42607,3.51974,3.51974,-1.48045,-3.49721
48.42,-1.31468,-1.31468,3.58825,3.58825,-1.60766,-3.4669
48.43,-1.19898,-1.19898,3.64882,3.64882,-1.73229,-3.42792
48.44,-1.07919,-1.07919,3.70137,3.70137,-1.85416,-3.38037
48.45,-0.95552,-0.95552,3.74584,3.74584,-1.97306,-3.32437
48.46,-0.828206,-0.828206,3.78221,3.78221,-2.0888,-3.26006
48.47,-0.697492,-0.697492,3.81046,3.81046,-2.2012,-3.1876
48.48,-0.563635,-0.563635,3.83058,3.83058,-2.31008,-3.10718
48.49,-0.4269,-0.4269,3.84259,3.84259,-2.41526,-3.01899
48.5,-0.287561,-0.287561,3.84654,3.84654,-2.51658,-2.92325
48.51,-0.145902,-0.145902,3.84247,3.84247,-2.61387,-2.82021
48.52,-0.00221557,-0.00221557,3.83047,3.83047,-2.70698,-2.71012
48.53,0.143198,0.143198,3.81061,3.81061,-2.79576,-2.59325
48.54,0.290033,0.290033,3.783,3.783,-2.88007,-2.4699
48.55,0.437975,0.437975,3.74777,3.74777,-2.95977,-2.34038
48.56,0.586705,0.586705,3.70506,3.70506,-3.03474,-2.20501
48.57,0.7359,0.7359,3.65502,3.65502,-3.10485,-2.06413
48.58,0.88523,0.88523,3.59782,3.59782,-3.16999,-1.91809
48.59,1.03436,1.03436,3.53364,3.53364,-3.23006,-1.76725
48.6,1.18297,1.18297,3.46268,3.46268,-3.28497,-1.612
48.61,1.33071,1.33071,3.38516,3.38516,-3.33462,-1.45272
48.62,1.47724,1.47724,3.3013,3.3013,-3.37893,-1.2898
48.63,1.62223,1.62223,3.21133,3.21133,-3.41784,-1.12367
48.64,1.76534,1.76534,3.11552,3.11552,-3.45128,-0.954722
48.65,1.90623,1.90623,3.01411,3.01411,-3.4792,-0.783391
48.66,2.04457,2.04457,2.90738,2.90738,-3.50156,-0.610101
48.67,2.18003,2.18003,2.79562,2.79562,-3.51831,-0.435286
48.68,2.31228,2.31228,2.6791,2.6791,-3.52944,-0.259383
48.69,2.44099,2.44099,2.55813,2.55813,-3.53491,-0.0828323
48.7,2.56585,2.56585,2.43302,2.43302,-3.53474,0.0939258
48.71,2.68655,2.68655,2.30407,2.30407,-3.5289,0.270449
48.72,2.80277,2.80277,2.17162,2.17162,-3.51743,0.446296
48.73,2.91423,2.91423,2.03597,2.03597,-3.50032,0.621028
48.74,3.02064,3.02064,1.89746,1.89746,-3.47762,0.794208
48.75,3.1217,3.1217,1.75641,1.75641,-3.44935,0.965402
48.76,3.21716,3.21716,1.61318,1.61318,-3.41556,1.13418
48.77,3.30674,3.30674,1.46808,1.46808,-3.37631,1.30013
48.78,3.39021,3.39021,1.32146,1.32146,-3.33166,1.46283
48.79,3.46733,3.46733,1.17366,1.17366,-3.28168,1.62187
48.8,3.53787,3.53787,1.02501,1.02501,-3.22644,1.77685
48.81,3.60161,3.60161,0.875858,0.875858,-3.16605,1.9274
48.82,3.65837,3.65837,0.726527,0.726527,-3.10059,2.07313
48.83,3.70796,3.70796,0.577352,0.577352,-3.03017,2.21367
48.84,3.75021,3.75021,0.428662,0.428662,-2.95491,2.34869
48.85,3.78496,3.78496,0.28078,0.28078,-2.87491,2.47783
48.86,3.81208,3.81208,0.134025,0.134025,-2.79032,2.60078
48.87,3.83145,3.83145,-0.0112893,-0.0112893,-2.70126,2.71723
48.88,3.84296,3.84296,-0.154857,-0.154857,-2.60789,2.82689
48.89,3.84653,3.84653,-0.296379,-0.296379,-2.51034,2.92948
48.9,3.84208,3.84208,-0.435563,-0.435563,-2.40877,3.02475
48.91,3.82955,3.82955,-0.572125,-0.572125,-2.30335,3.11246
48.92,3.80892,3.80892,-0.705793,-0.705793,-2.19424,3.19239
48.93,3.78017,3.78017,-0.8363,-0.8363,-2.08163,3.26434
48.94,3.74329,3.74329,-0.963393,-0.963393,-1.96568,3.32813
48.95,3.69831,3.69831,-1.08683,-1.08683,-1.84659,3.3836
48.96,3.64525,3.64525,-1.20637,-1.20637,-1.72455,3.43062
48.97,3.58419,3.58419,-1.3218,-1.3218,-1.59975,3.46906
48.98,3.51518,3.51518,-1.43291,-1.43291,-1.47239,3.49883
48.99,3.43832,3.43832,-1.5395,-1.5395,-1.34267,3.51985
49,3.35372,3.35372,-1.64139,-1.64139,-1.2108,3.53208
49.01,3.26151,3.26151,-1.7384,-1.7384,-1.077,3.53547
49.02,3.16183,3.16183,-1.83039,-1.83039,-0.941473,3.53004
49.03,3.05485,3.05485,-1.9172,-1.9172,-0.804442,3.51577
49.04,2.94075,2.94075,-1.99871,-1.99871,-0.666123,3.49273
49.05,2.81972,2.81972,-2.0748,-2.0748,-0.526738,3.46095
49.06,2.69197,2.69197,-2.14537,-2.14537,-0.386511,3.42052
49.07,2.55775,2.55775,-2.21032,-2.21032,-0.245666,3.37154
49.08,2.41729,2.41729,-2.2696,-2.2696,-0.104427,3.31413
49.09,2.27085,2.27085,-2.32314,-2.32314,0.036978,3.24844
49.1,2.11871,2.11871,-2.3709,-2.3709,0.178324,3.17463
49.11,1.96116,1.96116,-2.41284,-2.41284,0.319385,3.09289
49.12,1.79851,1.79851,-2.44896,-2.44896,0.459936,3.00341
49.13,1.63107,1.63107,-2.47924,-2.47924,0.59975,2.90643
49.14,1.45917,1.45917,-2.50371,-2.50371,0.738605,2.80218
49.15,1.28315,1.28315,-2.5224,-2.5224,0.876278,2.69093
49.16,1.10337,1.10337,-2.53533,-2.53533,1.01255,2.57296
49.17,0.920191,0.920191,-2.54258,-2.54258,1.1472,2.44855
49.18,0.733979,0.733979,-2.5442,-2.5442,1.28002,2.31802
49.19,0.545118,0.545118,-2.54027,-2.54027,1.41079,2.1817
49.2,0.353997,0.353997,-2.53089,-2.53089,1.5393,2.03992
49.21,0.161011,0.161011,-2.51617,-2.51617,1.66535,1.89305
49.22,-0.0334358,-0.0334358,-2.49621,-2.49621,1.78873,1.74145
49.23,-0.228937,-0.228937,-2.47116,-2.47116,1.90925,1.58549
49.24,-0.425081,-0.425081,-2.44114,-2.44114,2.02672,1.42557
49.25,-0.621452,-0.621452,-2.40631,-2.40631,2.14095,1.26208
49.26,-0.817632,-0.817632,-2.36682,-2.36682,2.25175,1.09544
49.27,-1.0132,-1.0132,-2.32286,-2.32286,2.35895,0.926069
49.28,-1.20774,-1.20774,-2.27459,-2.27459,2.46237,0.754378
49.29,-1.40082,-1.40082,-2.2222,-2.2222,2.56186,0.580801
49.3,-1.59203,-1.59203,-2.16588,-2.16588,2.65725,0.405773
49.31,-1.78096,-1.78096,-2.10585,-2.10585,2.74838,0.22973
49.32,-1.96718,-1.96718,-2.04229,-2.04229,2.83512,0.0531134
49.33,-2.15029,-2.15029,-1.97544,-1.97544,2.91733,-0.123636
49.34,-2.32988,-2.32988,-1.9055,-1.9055,2.99487,-0.300077
49.35,-2.50555,-2.50555,-1.83271,-1.83271,3.06761,-0.475767
49.36,-2.67691,-2.67691,-1.75729,-1.75729,3.13545,-0.650268
49.37,-2.84357,-2.84357,-1.67947,-1.67947,3.19827,-0.823144
49.38,-3.00516,-3.00516,-1.59949,-1.59949,3.25598,-0.993963
49.39,-3.16131,-3.16131,-1.51758,-1.51758,3.30847,-1.1623
49.4,-3.31167,-3.31167,-1.43398,-1.43398,3.35568,-1.32773
49.41,-3.45588,-3.45588,-1.34893,-1.34893,3.39751,-1.48984
49.42,-3.59361,-3.59361,-1.26268,-1.26268,3.43391,-1.64822
49.43,-3.72455,-3.72455,-1.17545,-1.17545,3.46482,-1.80249
49.44,-3.84838,-3.84838,-1.08748,-1.08748,3.49019,-1.95225
49.45,-3.96482,-3.96482,-0.999024,-0.999024,3.50997,-2.09713
49.46,-4.07357,-4.07357,-0.910299,-0.910299,3.52413,-2.23677
49.47,-4.17439,-4.17439,-0.821542,-0.821542,3.53266,-2.37082
49.48,-4.26702,-4.26702,-0.732978,-0.732978,3.53553,-2.49895
49.49,-4.35124,-4.35124,-0.644832,-0.644832,3.53275,-2.62082
49.5,-4.42682,-4.42682,-0.557321,-0.557321,3.52432,-2.73615
49.51,-4.49359,-4.49359,-0.470659,-0.470659,3.51025,-2.84464
49.52,-4.55135,-4.55135,-0.385054,-0.385054,3.49057,-2.94602
49.53,-4.59996,-4.59996,-0.300708,-0.300708,3.4653,-3.04003
49.54,-4.63928,-4.63928,-0.217814,-0.217814,3.43448,-3.12645
49.55,-4.66918,-4.66918,-0.136561,-0.136561,3.39817,-3.20505
49.56,-4.68958,-4.68958,-0.0571278,-0.0571278,3.35643,-3.27564
49.57,-4.70039,-4.70039,0.0203124,0.0203124,3.30931,-3.33804
49.58,-4.70156,-4.70156,0.0955966,0.0955966,3.25691,-3.3921
49.59,-4.69305,-4.69305,0.16857,0.16857,3.19929,-3.43768
49.6,-4.67484,-4.67484,0.239086,0.239086,3.13655,-3.47467
49.61,-4.64694,-4.64694,0.30701,0.30701,3.0688,-3.50297
49.62,-4.60938,-4.60938,0.372214,0.372214,2.99613,-3.52252
49.63,-4.56221,-4.56221,0.434581,0.434581,2.91867,-3.53327
49.64,-4.50549,-4.50549,0.494006,0.494006,2.83655,-3.53518
49.65,-4.43931,-4.43931,0.550391,0.550391,2.74988,-3.52825
