time,theta1,omega1,theta2,omega2,lensX,lensY
39.74,0.594391,0.594391,-4.15014,-4.15014,2.5143,3.35489
39.75,0.727493,0.727493,-4.10312,-4.10312,2.38693,3.41576
39.76,0.85612,0.85612,-4.04318,-4.04318,2.25359,3.46433
39.77,0.979915,0.979915,-3.97044,-3.97044,2.11462,3.50043
39.78,1.09854,1.09854,-3.88505,-3.88505,1.97036,3.52393
39.79,1.21168,1.21168,-3.78722,-3.78722,1.82118,3.53475
39.8,1.31904,1.31904,-3.67717,-3.67717,1.66745,3.53285
39.81,1.42036,1.42036,-3.55518,-3.55518,1.50955,3.51824
39.82,1.51539,1.51539,-3.42157,-3.42157,1.34787,3.49096
39.83,1.60392,1.60392,-3.2767,-3.2767,1.18283,3.45112
39.84,1.68576,1.68576,-3.12095,-3.12095,1.01483,3.39886
39.85,1.76075,1.76075,-2.95476,-2.95476,0.844298,3.33437
39.86,1.82874,1.82874,-2.7786,-2.7786,0.671652,3.25787
39.87,1.88962,1.88962,-2.59295,-2.59295,0.497327,3.16966
39.88,1.94332,1.94332,-2.39836,-2.39836,0.32176,3.07003
39.89,1.98978,1.98978,-2.19539,-2.19539,0.145388,2.95936
39.9,2.02896,2.02896,-1.98463,-1.98463,-0.0313474,2.83803
39.91,2.06086,2.06086,-1.7667,-1.7667,-0.208004,2.7065
39.92,2.08551,2.08551,-1.54225,-1.54225,-0.384141,2.56522
39.93,2.10295,2.10295,-1.31196,-1.31196,-0.559318,2.41471
39.94,2.11326,2.11326,-1.07651,-1.07651,-0.733097,2.25551
39.95,2.11653,2.11653,-0.83661,-0.83661,-0.905044,2.08819
39.96,2.11289,2.11289,-0.592999,-0.592999,-1.07473,1.91336
39.97,2.10248,2.10248,-0.346418,-0.346418,-1.24173,1.73164
39.98,2.08547,2.08547,-0.0976258,-0.0976258,-1.40562,1.54368
39.99,2.06205,2.06205,0.152611,0.152611,-1.566,1.35018
40,2.03242,2.03242,0.403516,0.403516,-1.72247,1.15181
40.01,1.99682,1.99682,0.654308,0.654308,-1.87463,0.949299
40.02,1.95549,1.95549,0.904202,0.904202,-2.02211,0.743371
40.03,1.90869,1.90869,1.15241,1.15241,-2.16453,0.534768
40.04,1.85671,1.85671,1.39816,1.39816,-2.30154,0.32424
40.05,1.79983,1.79983,1.64067,1.64067,-2.4328,0.112545
40.06,1.73837,1.73837,1.87916,1.87916,-2.55798,-0.0995545
40.07,1.67264,1.67264,2.11288,2.11288,-2.67676,-0.311296
40.08,1.60297,1.60297,2.34107,2.34107,-2.78886,-0.521917
40.09,1.5297,1.5297,2.56301,2.56301,-2.89398,-0.73066
40.1,1.45317,1.45317,2.77797,2.77797,-2.99187,-0.936774
40.11,1.37374,1.37374,2.98526,2.98526,-3.08228,-1.13952
40.12,1.29177,1.29177,3.1842,3.1842,-3.16499,-1.33816
40.13,1.2076,1.2076,3.37415,3.37415,-3.23979,-1.53198
40.14,1.12161,1.12161,3.55447,3.55447,-3.30649,-1.72029
40.15,1.03415,1.03415,3.72457,3.72457,-3.36492,-1.90241
40.16,0.945584,0.945584,3.88388,3.88388,-3.41494,-2.07769
40.17,0.856271,0.856271,4.03186,4.03186,-3.45643,-2.24548
40.18,0.766563,0.766563,4.16803,4.16803,-3.48928,-2.4052
40.19,0.676809,0.676809,4.2919,4.2919,-3.51341,-2.55626
40.2,0.587351,0.587351,4.40306,4.40306,-3.52876,-2.69812
40.21,0.498523,0.498523,4.50112,4.50112,-3.53528,-2.83026
40.22,0.410648,0.410648,4.58573,4.58573,-3.53297,-2.95223
40.23,0.324043,0.324043,4.65658,4.65658,-3.52183,-3.06357
40.24,0.239009,0.239009,4.71341,4.71341,-3.50189,-3.16388
40.25,0.155837,0.155837,4.756,4.756,-3.47319,-3.2528
40.26,0.074805,0.074805,4.78417,4.78417,-3.43581,-3.33002
40.27,-0.00382541,-0.00382541,4.7978,4.7978,-3.38985,-3.39526
40.28,-0.0798067,-0.0798067,4.79679,4.79679,-3.33541,-3.44827
40.29,-0.152908,-0.152908,4.78111,4.78111,-3.27264,-3.48888
40.3,-0.222914,-0.222914,4.75077,4.75077,-3.20168,-3.51693
40.31,-0.28963,-0.28963,4.70583,4.70583,-3.12272,-3.53232
40.32,-0.352875,-0.352875,4.64637,4.64637,-3.03596,-3.535
40.33,-0.41249,-0.41249,4.57255,4.57255,-2.94161,-3.52496
40.34,-0.468334,-0.468334,4.48457,4.48457,-2.83991,-3.50223
40.35,-0.520284,-0.520284,4.38265,4.38265,-2.7311,-3.4669
40.36,-0.568239,-0.568239,4.26708,4.26708,-2.61548,-3.41909
40.37,-0.612115,-0.612115,4.13819,4.13819,-2.49331,-3.35897
40.38,-0.65185,-0.65185,3.99634,3.99634,-2.36491,-3.28677
40.39,-0.6874,-0.6874,3.84195,3.84195,-2.23061,-3.20274
40.4,-0.718743,-0.718743,3.67547,3.67547,-2.09072,-3.10718
40.41,-0.745873,-0.745873,3.49738,3.49738,-1.94561,-3.00044
40.42,-0.768807,-0.768807,3.30822,3.30822,-1.79564,-2.8829
40.43,-0.787577,-0.787577,3.10856,3.10856,-1.64118,-2.75498
40.44,-0.802238,-0.802238,2.89897,2.89897,-1.48262,-2.61715
40.45,-0.812858,-0.812858,2.68011,2.68011,-1.32035,-2.4699
40.46,-0.819527,-0.819527,2.45263,2.45263,-1.15478,-2.31377
40.47,-0.822348,-0.822348,2.21722,2.21722,-0.986324,-2.1493
40.48,-0.821443,-0.821443,1.9746,1.9746,-0.815404,-1.9771
40.49,-0.816948,-0.816948,1.7255,1.7255,-0.642445,-1.79778
40.5,-0.809014,-0.809014,1.4707,1.4707,-0.467881,-1.612
40.51,-0.797804,-0.797804,1.21096,1.21096,-0.292148,-1.42041
40.52,-0.783495,-0.783495,0.947097,0.947097,-0.115684,-1.22371
40.53,-0.766277,-0.766277,0.679912,0.679912,0.0610692,-1.02261
40.54,-0.746349,-0.746349,0.410233,0.410233,0.23767,-0.817827
40.55,-0.723919,-0.723919,0.138893,0.138893,0.413676,-0.610101
40.56,-0.699206,-0.699206,-0.133268,-0.133268,0.588648,-0.400178
40.57,-0.672434,-0.672434,-0.405408,-0.405408,0.762149,-0.188816
40.58,-0.643834,-0.643834,-0.676681,-0.676681,0.933745,0.023226
40.59,-0.613644,-0.613644,-0.946245,-0.946245,1.10301,0.235184
40.6,-0.582102,-0.582102,-1.21326,-1.21326,1.26951,0.446296
40.61,-0.549452,-0.549452,-1.4769,-1.4769,1.43284,0.655802
40.62,-0.515939,-0.515939,-1.73633,-1.73633,1.5926,0.862948
40.63,-0.481807,-0.481807,-1.99076,-1.99076,1.74837,1.06699
40.64,-0.4473,-0.4473,-2.23937,-2.23937,1.89977,1.26719
40.65,-0.412661,-0.412661,-2.48141,-2.48141,2.04642,1.46283
40.66,-0.378127,-0.378127,-2.71611,-2.71611,2.18795,1.6532
40.67,-0.343933,-0.343933,-2.94273,-2.94273,2.32402,1.83763
40.68,-0.310308,-0.310308,-3.16057,-3.16057,2.45428,2.01544
40.69,-0.277475,-0.277475,-3.36894,-3.36894,2.57841,2.186
40.7,-0.245647,-0.245647,-3.56719,-3.56719,2.69609,2.34869
40.71,-0.215032,-0.215032,-3.7547,-3.7547,2.80703,2.50293
40.72,-0.185824,-0.185824,-3.93088,-3.93088,2.91095,2.64816
40.73,-0.158211,-0.158211,-4.09518,-4.09518,3.0076,2.78386
40.74,-0.132367,-0.132367,-4.24707,-4.24707,3.09673,2.90954
40.75,-0.108454,-0.108454,-4.38609,-4.38609,3.17812,3.02475
40.76,-0.0866212,-0.0866212,-4.5118,-4.5118,3.25157,3.12907
40.77,-0.0670046,-0.0670046,-4.62379,-4.62379,3.31689,3.22213
40.78,-0.0497255,-0.0497255,-4.72172,-4.72172,3.37392,3.3036
40.79,-0.0348903,-0.0348903,-4.80528,-4.80528,3.42252,3.37318
40.8,-0.0225904,-0.0225904,-4.87421,-4.87421,3.46256,3.43062
40.81,-0.012901,-0.012901,-4.92829,-4.92829,3.49395,3.47571
40.82,-0.00588146,-0.00588146,-4.96735,-4.96735,3.51661,3.50829
40.83,-0.00157464,-0.00157464,-4.99127,-4.99127,3.53047,3.52824
40.84,-6.82436e-06,-6.82436e-06,-4.99996,-4.99996,3.53551,3.5355
40.85,-0.00118757,-0.00118757,-4.99341,-4.99341,3.53172,3.53004
40.86,-0.00510967,-0.00510967,-4.97164,-4.97164,3.51909,3.51187
40.87,-0.0117492,-0.0117492,-4.93471,-4.93471,3.49767,3.48106
40.88,-0.0210656,-0.0210656,-4.88274,-4.88274,3.46751,3.43772
40.89,-0.0330019,-0.0330019,-4.81589,-4.81589,3.42868,3.38201
40.9,-0.047485,-0.047485,-4.73437,-4.73437,3.38128,3.31413
40.91,-0.0644259,-0.0644259,-4.63845,-4.63845,3.32543,3.23432
40.92,-0.0837202,-0.0837202,-4.52841,-4.52841,3.26127,3.14287
40.93,-0.105249,-0.105249,-4.40462,-4.40462,3.18896,3.04011
40.94,-0.128877,-0.128877,-4.26745,-4.26745,3.10867,2.92641
40.95,-0.154459,-0.154459,-4.11734,-4.11734,3.02062,2.80218
40.96,-0.181833,-0.181833,-3.95476,-3.95476,2.92502,2.66787
40.97,-0.210827,-0.210827,-3.78023,-3.78023,2.8221,2.52395
40.98,-0.241256,-0.241256,-3.59428,-3.59428,2.71213,2.37094
40.99,-0.272925,-0.272925,-3.3975,-3.3975,2.59538,2.20941
41,-0.305629,-0.305629,-3.19052,-3.19052,2.47215,2.03992
41.01,-0.339156,-0.339156,-2.97397,-2.97397,2.34273,1.8631
41.02,-0.373283,-0.373283,-2.74854,-2.74854,2.20746,1.67956
41.03,-0.407783,-0.407783,-2.51494,-2.51494,2.06668,1.48999
41.04,-0.442422,-0.442422,-2.27389,-2.27389,1.92072,1.29505
41.05,-0.476962,-0.476962,-2.02616,-2.02616,1.76997,1.09544
41.06,-0.511162,-0.511162,-1.7725,-1.7725,1.61479,0.891902
41.07,-0.544777,-0.544777,-1.51372,-1.51372,1.45558,0.685149
41.08,-0.577563,-0.577563,-1.25063,-1.25063,1.29273,0.47593
41.09,-0.609276,-0.609276,-0.98404,-0.98404,1.12664,0.264999
41.1,-0.639671,-0.639671,-0.714785,-0.714785,0.957745,0.0531134
41.11,-0.66851,-0.66851,-0.443702,-0.443702,0.786452,-0.158963
41.12,-0.695553,-0.695553,-0.171633,-0.171633,0.613193,-0.370467
41.13,-0.72057,-0.72057,0.100576,0.100576,0.438402,-0.580638
41.14,-0.743335,-0.743335,0.372083,0.372083,0.262515,-0.78872
41.15,-0.763629,-0.763629,0.642047,0.642047,0.0859715,-0.993963
41.16,-0.781241,-0.781241,0.909633,0.909633,-0.0907867,-1.19563
41.17,-0.795971,-0.795971,1.17402,1.17402,-0.267318,-1.39299
41.18,-0.807628,-0.807628,1.43438,1.43438,-0.443181,-1.58534
41.19,-0.816035,-0.816035,1.68993,1.68993,-0.617937,-1.77198
41.2,-0.821024,-0.821024,1.93988,1.93988,-0.791148,-1.95225
41.21,-0.822443,-0.822443,2.18346,2.18346,-0.962381,-2.12549
41.22,-0.820155,-0.820155,2.41993,2.41993,-1.13121,-2.29108
41.23,-0.814035,-0.814035,2.64857,2.64857,-1.29721,-2.44843
41.24,-0.803977,-0.803977,2.86868,2.86868,-1.45997,-2.59696
41.25,-0.78989,-0.78989,3.07961,3.07961,-1.61908,-2.73615
41.26,-0.771702,-0.771702,3.28071,3.28071,-1.77414,-2.86549
41.27,-0.749358,-0.749358,3.47139,3.47139,-1.92477,-2.98452
41.28,-0.72282,-0.72282,3.65107,3.65107,-2.07058,-3.09281
41.29,-0.692071,-0.692071,3.81922,3.81922,-2.21123,-3.18996
41.3,-0.657113,-0.657113,3.97534,3.97534,-2.34634,-3.27564
41.31,-0.617965,-0.617965,4.11898,4.11898,-2.47559,-3.34952
41.32,-0.574669,-0.574669,4.24972,4.24972,-2.59865,-3.41136
41.33,-0.527285,-0.527285,4.36718,4.36718,-2.71522,-3.46091
41.34,-0.475892,-0.475892,4.47104,4.47104,-2.825,-3.49801
41.35,-0.420589,-0.420589,4.56101,4.56101,-2.92772,-3.52252
41.36,-0.361498,-0.361498,4.63684,4.63684,-3.02312,-3.53436
41.37,-0.298755,-0.298755,4.69832,4.69832,-3.11097,-3.53347
41.38,-0.232518,-0.232518,4.74532,4.74532,-3.19104,-3.51987
41.39,-0.162964,-0.162964,4.77772,4.77772,-3.26313,-3.49359
41.4,-0.0902861,-0.0902861,4.79547,4.79547,-3.32707,-3.45475
41.41,-0.014697,-0.014697,4.79854,4.79854,-3.38269,-3.40347
41.42,0.0635748,0.0635748,4.78697,4.78697,-3.42985,-3.33995
41.43,0.144284,0.144284,4.76084,4.76084,-3.46845,-3.2644
41.44,0.227171,0.227171,4.72028,4.72028,-3.49837,-3.1771
41.45,0.31196,0.31196,4.66544,4.66544,-3.51955,-3.07838
41.46,0.398362,0.398362,4.59655,4.59655,-3.53194,-2.96857
41.47,0.486076,0.486076,4.51386,4.51386,-3.53549,-2.84808
41.48,0.57479,0.57479,4.41768,4.41768,-3.53021,-2.71733
41.49,0.664179,0.664179,4.30834,4.30834,-3.5161,-2.57681
41.5,0.753912,0.753912,4.18623,4.18623,-3.49321,-2.42702
41.51,0.843647,0.843647,4.05178,4.05178,-3.46159,-2.26849
41.52,0.933037,0.933037,3.90543,3.90543,-3.42131,-2.1018
41.53,1.02173,1.02173,3.74768,3.74768,-3.37248,-1.92754
41.54,1.10936,1.10936,3.57907,3.57907,-3.31522,-1.74634
41.55,1.19559,1.19559,3.40015,3.40015,-3.24968,-1.55886
41.56,1.28003,1.28003,3.21153,3.21153,-3.17601,-1.36577
41.57,1.36234,1.36234,3.01381,3.01381,-3.09441,-1.16777
41.58,1.44215,1.44215,2.80766,2.80766,-3.00507,-0.965561
41.59,1.5191,1.5191,2.59373,2.59373,-2.90822,-0.759878
41.6,1.59285,1.59285,2.37274,2.37274,-2.8041,-0.55146
41.61,1.66305,1.66305,2.14538,2.14538,-2.69297,-0.341058
41.62,1.72936,1.72936,1.9124,1.9124,-2.57511,-0.129428
41.63,1.79144,1.79144,1.67453,1.67453,-2.45081,0.0826675
41.64,1.84898,1.84898,1.43254,1.43254,-2.32039,0.294466
41.65,1.90167,1.90167,1.18721,1.18721,-2.18417,0.505204
41.66,1.94922,1.94922,0.939295,0.939295,-2.04249,0.714124
41.67,1.99134,1.99134,0.68959,0.68959,-1.8957,0.920474
41.68,2.02776,2.02776,0.438877,0.438877,-1.74418,1.12351
41.69,2.05825,2.05825,0.187941,0.187941,-1.58829,1.32251
41.7,2.08256,2.08256,-0.0624372,-0.0624372,-1.42844,1.51674
41.71,2.10048,2.10048,-0.31148,-0.31148,-1.26502,1.70552
41.72,2.11183,2.11183,-0.558418,-0.558418,-1.09843,1.88815
41.73,2.11644,2.11644,-0.802493,-0.802493,-0.929099,2.064
41.74,2.11415,2.11415,-1.04296,-1.04296,-0.757445,2.23241
41.75,2.10484,2.10484,-1.27908,-1.27908,-0.583898,2.39279
41.76,2.0884,2.0884,-1.51014,-1.51014,-0.408892,2.54456
41.77,2.06477,2.06477,-1.73546,-1.73546,-0.232864,2.68717
41.78,2.03389,2.03389,-1.95434,-1.95434,-0.0562531,2.82011
41.79,1.99574,1.99574,-2.16615,-2.16615,0.120498,2.9429
41.8,1.95031,1.95031,-2.37025,-2.37025,0.296948,3.0551
41.81,1.89763,1.89763,-2.56606,-2.56606,0.472655,3.1563
41.82,1.83775,1.83775,-2.753,-2.753,0.647181,3.24615
41.83,1.77075,1.77075,-2.93053,-2.93053,0.82009,3.32431
41.84,1.69674,1.69674,-3.09816,-3.09816,0.990949,3.39051
41.85,1.61586,1.61586,-3.2554,-3.2554,1.15933,3.4445
41.86,1.52826,1.52826,-3.40183,-3.40183,1.32481,3.4861
41.87,1.43413,1.43413,-3.53705,-3.53705,1.48699,3.51516
41.88,1.33369,1.33369,-3.6607,-3.6607,1.64544,3.53156
41.89,1.22716,1.22716,-3.77244,-3.77244,1.79979,3.53525
41.9,1.11482,1.11482,-3.87201,-3.87201,1.94963,3.52622
41.91,0.996949,0.996949,-3.95917,-3.95917,2.0946,3.5045
41.92,0.873863,0.873863,-4.0337,-4.0337,2.23434,3.47017
41.93,0.745896,0.745896,-4.09545,-4.09545,2.36849,3.42335
41.94,0.613402,0.613402,-4.1443,-4.1443,2.49672,3.36421
41.95,0.47676,0.47676,-4.18018,-4.18018,2.61871,3.29296
41.96,0.336366,0.336366,-4.20305,-4.20305,2.73416,3.20985
41.97,0.192636,0.192636,-4.21292,-4.21292,2.84277,3.1152
41.98,0.0460032,0.0460032,-4.20984,-4.20984,2.94428,3.00934
41.99,-0.103085,-0.103085,-4.1939,-4.1939,3.03843,2.89264
42,-0.254163,-0.254163,-4.16522,-4.16522,3.12498,2.76554
42.01,-0.406757,-0.406757,-4.12399,-4.12399,3.20372,2.62848
42.02,-0.560377,-0.560377,-4.0704,-4.0704,3.27445,2.48196
42.03,-0.714527,-0.714527,-4.00471,-4.00471,3.337,2.32651
42.04,-0.868699,-0.868699,-3.9272,-3.9272,3.39121,2.16269
42.05,-1.02238,-1.02238,-3.8382,-3.8382,3.43695,1.99108
42.06,-1.17505,-1.17505,-3.73805,-3.73805,3.47409,1.81231
42.07,-1.3262,-1.3262,-3.62715,-3.62715,3.50255,1.62702
42.08,-1.4753,-1.4753,-3.50592,-3.50592,3.52225,1.43587
42.09,-1.62182,-1.62182,-3.37481,-3.37481,3.53315,1.23955
42.1,-1.76526,-1.76526,-3.2343,-3.2343,3.53522,1.03877
42.11,-1.90509,-1.90509,-3.0849,-3.0849,3.52845,0.834252
42.12,-2.04081,-2.04081,-2.92714,-2.92714,3.51287,0.626733
42.13,-2.17191,-2.17191,-2.76158,-2.76158,3.4885,0.416958
42.14,-2.29791,-2.29791,-2.58879,-2.58879,3.45542,0.205682
42.15,-2.41832,-2.41832,-2.40937,-2.40937,3.41369,-0.00633349
42.16,-2.53269,-2.53269,-2.22393,-2.22393,3.36344,-0.218327
42.17,-2.64056,-2.64056,-2.0331,-2.0331,3.30478,-0.429534
42.18,-2.74149,-2.74149,-1.83753,-1.83753,3.23785,-0.639195
42.19,-2.83507,-2.83507,-1.63786,-1.63786,3.16284,-0.846556
42.2,-2.92091,-2.92091,-1.43475,-1.43475,3.07992,-1.05087
42.21,-2.99863,-2.99863,-1.22888,-1.22888,2.9893,-1.2514
42.22,-3.06788,-3.06788,-1.02091,-1.02091,2.89121,-1.44743
42.23,-3.12834,-3.12834,-0.811505,-0.811505,2.78589,-1.63825
42.24,-3.17971,-3.17971,-0.60135,-0.60135,2.67361,-1.82317
42.25,-3.22171,-3.22171,-0.39111,-0.39111,2.55465,-2.00154
42.26,-3.2541,-3.2541,-0.181448,-0.181448,2.4293,-2.1727
42.27,-3.27667,-3.27667,0.0269786,0.0269786,2.29788,-2.33603
42.28,-3.28924,-3.28924,0.233521,0.233521,2.16072,-2.49097
42.29,-3.29164,-3.29164,0.437544,0.437544,2.01815,-2.63693
42.3,-3.28377,-3.28377,0.638423,0.638423,1.87054,-2.77341
42.31,-3.26554,-3.26554,0.83555,0.83555,1.71826,-2.89991
42.32,-3.23689,-3.23689,1.02833,1.02833,1.56168,-3.01597
42.33,-3.1978,-3.1978,1.2162,1.2162,1.4012,-3.12117
42.34,-3.14829,-3.14829,1.39861,1.39861,1.23722,-3.21514
42.35,-3.08842,-3.08842,1.57501,1.57501,1.07014,-3.29755
42.36,-3.01826,-3.01826,1.74492,1.74492,0.900386,-3.36808
42.37,-2.93794,-2.93794,1.90785,1.90785,0.728384,-3.42649
42.38,-2.84761,-2.84761,2.06334,2.06334,0.554562,-3.47257
42.39,-2.74747,-2.74747,2.21098,2.21098,0.379353,-3.50616
42.4,-2.63773,-2.63773,2.35037,2.35037,0.203196,-3.52712
42.41,-2.51866,-2.51866,2.48114,2.48114,0.0265308,-3.53539
42.42,-2.39054,-2.39054,2.60296,2.60296,-0.1502,-3.53094
42.43,-2.25371,-2.25371,2.71553,2.71553,-0.326556,-3.51378
42.44,-2.1085,-2.1085,2.81858,2.81858,-0.502096,-3.48397
42.45,-1.95532,-1.95532,2.91187,2.91187,-0.67638,-3.44163
42.46,-1.79458,-1.79458,2.99521,2.99521,-0.848974,-3.3869
42.47,-1.62672,-1.62672,3.06844,3.06844,-1.01945,-3.31998
42.48,-1.45221,-1.45221,3.13141,3.13141,-1.18737,-3.24111
42.49,-1.27155,-1.27155,3.18403,3.18403,-1.35233,-3.15058
42.5,-1.08527,-1.08527,3.22625,3.22625,-1.5139,-3.0487
42.51,-0.8939,-0.8939,3.25803,3.25803,-1.67169,-2.93586
42.52,-0.698015,-0.698015,3.27939,3.27939,-1.82531,-2.81245
42.53,-0.498199,-0.498199,3.29037,3.29037,-1.97436,-2.67892
42.54,-0.295055,-0.295055,3.29103,3.29103,-2.11848,-2.53575
42.55,-0.0892025,-0.0892025,3.2815,3.2815,-2.2573,-2.38345
42.56,0.118726,0.118726,3.26192,3.26192,-2.39048,-2.22257
42.57,0.328086,0.328086,3.23245,3.23245,-2.51768,-2.0537
42.58,0.538222,0.538222,3.19331,3.19331,-2.63859,-1.87743
42.59,0.748473,0.748473,3.14473,3.14473,-2.75291,-1.69441
42.6,0.95817,0.95817,3.08697,3.08697,-2.86034,-1.50529
42.61,1.16664,1.16664,3.02032,3.02032,-2.96063,-1.31075
42.62,1.37322,1.37322,2.94511,2.94511,-3.05352,-1.11149
42.63,1.57722,1.57722,2.86167,2.86167,-3.13877,-0.908238
42.64,1.778,1.778,2.77037,2.77037,-3.21618,-0.701714
42.65,1.97487,1.97487,2.6716,2.6716,-3.28555,-0.492664
42.66,2.16719,2.16719,2.56577,2.56577,-3.34671,-0.281841
42.67,2.35431,2.35431,2.45331,2.45331,-3.3995,-0.0700035
42.68,2.5356,2.5356,2.33466,2.33466,-3.4438,0.142086
42.69,2.71044,2.71044,2.21029,2.21029,-3.47948,0.353664
42.7,2.87824,2.87824,2.08067,2.08067,-3.50647,0.563969
42.71,3.0384,3.0384,1.94628,1.94628,-3.5247,0.772244
42.72,3.19037,3.19037,1.80763,1.80763,-3.53412,0.97774
42.73,3.3336,3.3336,1.66523,1.66523,-3.5347,1.17972
42.74,3.46758,3.46758,1.51957,1.51957,-3.52645,1.37745
42.75,3.59182,3.59182,1.37119,1.37119,-3.50938,1.57022
42.76,3.70587,3.70587,1.22061,1.22061,-3.48355,1.75735
42.77,3.80929,3.80929,1.06834,1.06834,-3.449,1.93814
42.78,3.90168,3.90168,0.914903,0.914903,-3.40584,2.11197
42.79,3.98267,3.98267,0.760824,0.760824,-3.35416,2.27819
42.8,4.05194,4.05194,0.606615,0.606615,-3.2941,2.43621
42.81,4.10919,4.10919,0.452783,0.452783,-3.2258,2.58547
42.82,4.15416,4.15416,0.29983,0.29983,-3.14944,2.72542
42.83,4.18662,4.18662,0.148245,0.148245,-3.06521,2.85556
42.84,4.2064,4.2064,-0.00148929,-0.00148929,-2.97332,2.97543
42.85,4.21336,4.21336,-0.148907,-0.148907,-2.874,3.08459
42.86,4.20738,4.20738,-0.293555,-0.293555,-2.76749,3.18264
42.87,4.18841,4.18841,-0.434994,-0.434994,-2.65407,3.26924
42.88,4.15644,4.15644,-0.572805,-0.572805,-2.53401,3.34408
42.89,4.11147,4.11147,-0.706584,-0.706584,-2.40762,3.40688
42.9,4.05358,4.05358,-0.835949,-0.835949,-2.27521,3.45742
42.91,3.98287,3.98287,-0.960536,-0.960536,-2.13711,3.49552
42.92,3.89949,3.89949,-1.08001,-1.08001,-1.99368,3.52103
42.93,3.80362,3.80362,-1.19404,-1.19404,-1.84526,3.53388
42.94,3.6955,3.6955,-1.30234,-1.30234,-1.69222,3.53401
42.95,3.5754,3.5754,-1.40464,-1.40464,-1.53496,3.52141
42.96,3.44362,3.44362,-1.50068,-1.50068,-1.37386,3.49615
42.97,3.30051,3.30051,-1.59027,-1.59027,-1.20933,3.4583
42.98,3.14647,3.14647,-1.67318,-1.67318,-1.04177,3.40801
42.99,2.98191,2.98191,-1.74927,-1.74927,-0.871611,3.34545
43,2.8073,2.8073,-1.81838,-1.81838,-0.699272,3.27085
43.01,2.62313,2.62313,-1.8804,-1.8804,-0.525186,3.18448
43.02,2.42993,2.42993,-1.93525,-1.93525,-0.349787,3.08665
43.03,2.22825,2.22825,-1.98287,-1.98287,-0.173514,2.97771
43.04,2.01869,2.01869,-2.02321,-2.02321,0.00319339,2.85805
43.05,1.80186,1.80186,-2.05627,-2.05627,0.179892,2.72811
43.06,1.57841,1.57841,-2.08207,-2.08207,0.356142,2.58835
43.07,1.349,1.349,-2.10066,-2.10066,0.531501,2.43927
43.08,1.11432,1.11432,-2.11209,-2.11209,0.705532,2.28142
43.09,0.875085,0.875085,-2.11648,-2.11648,0.877799,2.11536
43.1,0.632016,0.632016,-2.11393,-2.11393,1.04787,1.94168
43.11,0.385858,0.385858,-2.10459,-2.10459,1.21533,1.76101
43.12,0.137366,0.137366,-2.08862,-2.08862,1.37974,1.57401
43.13,-0.112692,-0.112692,-2.0662,-2.0662,1.54071,1.38134
43.14,-0.363543,-0.363543,-2.03755,-2.03755,1.69783,1.1837
43.15,-0.614405,-0.614405,-2.00288,-2.00288,1.8507,0.9818
43.16,-0.864495,-0.864495,-1.96244,-1.96244,1.99895,0.776367
43.17,-1.11303,-1.11303,-1.9165,-1.9165,2.1422,0.56814
43.18,-1.35922,-1.35922,-1.86532,-1.86532,2.28009,0.357868
43.19,-1.60229,-1.60229,-1.8092,-1.8092,2.41229,0.146308
43.2,-1.84148,-1.84148,-1.74845,-1.74845,2.53846,-0.0657786
43.21,-2.076,-2.076,-1.68338,-1.68338,2.65828,-0.277628
43.22,-2.30513,-2.30513,-1.61431,-1.61431,2.77146,-0.488479
43.23,-2.52811,-2.52811,-1.54159,-1.54159,2.87771,-0.697571
43.24,-2.74423,-2.74423,-1.46556,-1.46556,2.97677,-0.904153
43.25,-2.95279,-2.95279,-1.38657,-1.38657,3.06839,-1.10748
43.26,-3.15311,-3.15311,-1.30498,-1.30498,3.15234,-1.30682
43.27,-3.34453,-3.34453,-1.22114,-1.22114,3.22841,-1.50146
43.28,-3.52642,-3.52642,-1.13541,-1.13541,3.29641,-1.6907
43.29,-3.69818,-3.69818,-1.04816,-1.04816,3.35617,-1.87385
43.3,-3.85925,-3.85925,-0.959748,-0.959748,3.40755,-2.05026
43.31,-4.00907,-4.00907,-0.870531,-0.870531,3.4504,-2.21928
43.32,-4.14715,-4.14715,-0.780862,-0.780862,3.48463,-2.38033
43.33,-4.27301,-4.27301,-0.691093,-0.691093,3.51015,-2.5328
43.34,-4.38623,-4.38623,-0.601565,-0.601565,3.5269,-2.67616
43.35,-4.4864,-4.4864,-0.512614,-0.512614,3.53483,-2.80989
43.36,-4.57317,-4.57317,-0.424567,-0.424567,3.53393,-2.9335
43.37,-4.64623,-4.64623,-0.337739,-0.337739,3.5242,-3.04656
43.38,-4.70531,-4.70531,-0.252435,-0.252435,3.50565,-3.14866
43.39,-4.75018,-4.75018,-0.168947,-0.168947,3.47835,-3.23942
43.4,-4.78065,-4.78065,-0.0875565,-0.0875565,3.44234,-3.31852
43.41,-4.7966,-4.7966,-0.00852655,-0.00852655,3.39774,-3.38568
43.42,-4.79793,-4.79793,0.0678926,0.0678926,3.34464,-3.44066
43.43,-4.78459,-4.78459,0.141467,0.141467,3.28319,-3.48325
43.44,-4.75659,-4.75659,0.21198,0.21198,3.21352,-3.51331
43.45,-4.71396,-4.71396,0.279232,0.279232,3.13583,-3.53072
43.46,-4.65681,-4.65681,0.343041,0.343041,3.05029,-3.53543
43.47,-4.58526,-4.58526,0.403244,0.403244,2.95713,-3.52741
