time,theta1,omega1,theta2,omega2,lensX,lensY
315.447,-3.42568,-3.42568,-1.40954,-1.40954,3.41901,-1.42562
315.48,-3.11557,-3.11557,-1.86135,-1.86135,3.51922,-0.886866
315.513,-2.72451,-2.72451,-2.26485,-2.26485,3.52801,-0.325029
315.546,-2.26267,-2.26267,-2.60953,-2.60953,3.44517,0.245265
315.579,-1.74207,-1.74207,-2.88642,-2.88642,3.27284,0.809178
315.612,-1.17624,-1.17624,-3.08831,-3.08831,3.01549,1.35203
315.645,-0.579912,-0.579912,-3.20993,-3.20993,2.67983,1.85971
315.678,0.0314217,0.0314217,-3.24812,-3.24812,2.27455,2.31899
315.711,0.641861,0.641861,-3.20186,-3.20186,1.81019,2.71792
315.744,1.23554,1.23554,-3.07234,-3.07234,1.29881,3.04613
315.777,1.79702,1.79702,-2.86291,-2.86291,0.753701,3.29507
315.81,2.31171,2.31171,-2.57901,-2.57901,0.189011,3.45826
315.843,2.76624,2.76624,-2.22801,-2.22801,-0.380589,3.53147
315.876,3.1488,3.1488,-1.81901,-1.81901,-0.940303,3.51278
315.909,3.44945,3.44945,-1.36265,-1.36265,-1.47559,3.40267
315.942,3.66039,3.66039,-0.870781,-0.870781,-1.97255,3.20402
315.975,3.77615,3.77615,-0.356184,-0.356184,-2.41828,2.922
316.008,3.79372,3.79372,0.167762,0.167762,-2.80119,2.56394
316.041,3.71267,3.71267,0.687437,0.687437,-3.11134,2.13916
316.074,3.5351,3.5351,1.18933,1.18933,-3.34068,1.65871
316.107,3.26566,3.26566,1.66038,1.66038,-3.48324,1.13511
316.14,2.91136,2.91136,2.08835,2.08835,-3.53533,0.581958
316.173,2.48141,2.48141,2.46209,2.46209,-3.49558,0.0136671
316.206,1.98701,1.98701,2.77187,2.77187,-3.36504,-0.55498
316.239,1.44102,1.44102,3.00964,3.00964,-3.1471,-1.10918
316.272,0.857635,0.857635,3.1692,3.1692,-2.84741,-1.63453
316.305,0.252028,0.252028,3.24639,3.24639,-2.47375,-2.11733
316.338,-0.360055,-0.360055,3.23918,3.23918,-2.03585,-2.54504
316.371,-0.9627,-0.9627,3.14775,3.14775,-1.54506,-2.90652
316.404,-1.54024,-1.54024,2.97446,2.97446,-1.01414,-3.19237
316.437,-2.07767,-2.07767,2.7238,2.7238,-0.456881,-3.39515
316.47,-2.56101,-2.56101,2.40227,2.40227,0.112248,-3.50957
316.503,-2.97772,-2.97772,2.01823,2.01823,0.678461,-3.53267
316.536,-3.31696,-3.31696,1.58165,1.58165,1.22705,-3.46384
316.569,-3.56993,-3.56993,1.10387,1.10387,1.74377,-3.30488
316.602,-3.73006,-3.73006,0.597306,0.597306,2.21519,-3.05991
316.635,-3.7932,-3.7932,0.0751241,0.0751241,2.62908,-2.73532
316.668,-3.75772,-3.75772,-0.449101,-0.449101,2.97467,-2.33955
316.701,-3.62456,-3.62456,-0.96174,-0.96174,3.243,-1.8829
316.734,-3.39719,-3.39719,-1.44946,-1.44946,3.4271,-1.37725
316.767,-3.08152,-3.08152,-1.89958,-1.89958,3.52217,-0.835762
316.8,-2.68579,-2.68579,-2.30038,-2.30038,3.52576,-0.272526
316.833,-2.22029,-2.22029,-2.64145,-2.64145,3.43777,0.297802
316.866,-1.69713,-1.69713,-2.91389,-2.91389,3.26048,0.86038
316.899,-1.12991,-1.12991,-3.11061,-3.11061,2.9985,1.40057
316.932,-0.53339,-0.53339,-3.22649,-3.22649,2.65864,1.90431
316.965,0.0769196,0.0769196,-3.2585,-3.2585,2.24972,2.3585
316.998,0.685153,0.685153,-3.2058,-3.2058,1.78236,2.75132
317.031,1.2755,1.2755,-3.06973,-3.06973,1.26871,3.07254
317.064,1.83261,1.83261,-2.85382,-2.85382,0.722105,3.3138
317.097,2.342,2.342,-2.56367,-2.56367,0.156742,3.46884
317.13,2.79045,2.79045,-2.20682,-2.20682,-0.412692,3.5336
317.163,3.1663,3.1663,-1.79252,-1.79252,-0.971407,3.50642
317.196,3.45979,3.45979,-1.33155,-1.33155,-1.50489,3.38799
317.229,3.66329,3.66329,-0.835877,-0.835877,-1.99928,3.18139
317.262,3.77154,3.77154,-0.318386,-0.318386,-2.44175,2.89201
317.295,3.78172,3.78172,0.207472,0.207472,-2.82079,2.52738
317.328,3.69359,3.69359,0.728027,0.728027,-3.12656,2.09697
317.361,3.50945,3.50945,1.22974,1.22974,-3.35112,1.612
317.394,3.2341,3.2341,1.69957,1.69957,-3.48863,1.08508
317.427,2.87471,2.87471,2.12528,2.12528,-3.53553,0.529922
317.46,2.44063,2.44063,2.49582,2.49582,-3.49059,-0.0390244
317.493,1.94315,1.94315,2.80152,2.80152,-3.35499,-0.606955
317.526,1.39523,1.39523,3.03443,3.03443,-3.13224,-1.15909
317.559,0.811101,0.811101,3.18849,3.18849,-2.82814,-1.68107
317.592,0.205962,0.205962,3.25967,3.25967,-2.45057,-2.15929
317.625,-0.404454,-0.404454,3.2461,3.2461,-2.00935,-2.58133
317.658,-1.00428,-1.00428,3.14814,3.14814,-1.51594,-2.9362
317.691,-1.57792,-1.57792,2.9683,2.9683,-0.98315,-3.21466
317.724,-2.11046,-2.11046,2.71126,2.71126,-0.424826,-3.40947
317.757,-2.58808,-2.58808,2.38367,2.38367,0.144534,-3.51556
317.79,-2.99835,-2.99835,1.99406,1.99406,0.710139,-3.53016
317.823,-3.33062,-3.33062,1.55253,1.55253,1.2573,-3.4529
317.856,-3.57626,-3.57626,1.07055,1.07055,1.7718,-3.28579
317.889,-3.7289,-3.7289,0.560662,0.560662,2.24028,-3.03318
317.922,-3.78458,-3.78458,0.0361067,0.0361067,2.65057,-2.70163
317.955,-3.74186,-3.74186,-0.489478,-0.489478,2.99201,-2.29978
317.988,-3.60188,-3.60188,-1.00243,-1.00243,3.25574,-1.83809
318.021,-3.36828,-3.36828,-1.4894,-1.4894,3.43489,-1.32857
318.054,-3.04714,-3.04714,-1.93773,-1.93773,3.52483,-0.784472
318.087,-2.64682,-2.64682,-2.33575,-2.33575,3.52321,-0.219962
318.12,-2.17775,-2.17775,-2.67311,-2.67311,3.43008,0.350272
318.153,-1.65213,-1.65213,-2.94103,-2.94103,3.24785,0.91139
318.186,-1.08362,-1.08362,-3.13252,-3.13252,2.98126,1.44879
318.219,-0.487011,-0.487011,-3.2426,-3.2426,2.63723,1.94849
318.252,0.12218,0.12218,-3.26839,-3.26839,2.2247,2.39749
318.285,0.728117,0.728117,-3.2092,-3.2092,1.75439,2.7841
318.318,1.31505,1.31505,-3.06656,-3.06656,1.2385,3.09826
318.351,1.86772,1.86772,-2.84416,-2.84416,0.69045,3.3318
318.384,2.37176,2.37176,-2.54777,-2.54777,0.124461,3.47864
318.417,2.81408,2.81408,-2.18509,-2.18509,-0.444761,3.53495
318.45,3.18319,3.18319,-1.76554,-1.76554,-1.00243,3.49928
318.483,3.4695,3.4695,-1.30001,-1.30001,-1.53406,3.37255
318.516,3.66557,3.66557,-0.800592,-0.800592,-2.02585,3.15805
318.549,3.76633,3.76633,-0.280278,-0.280278,-2.46501,2.86138
318.582,3.76916,3.76916,0.247413,0.247413,-2.84015,2.49025
318.615,3.674,3.674,0.768761,0.768761,-3.14151,2.05432
318.648,3.48335,3.48335,1.27021,1.27021,-3.36127,1.56492
318.681,3.20216,3.20216,1.73872,1.73872,-3.49373,1.03481
318.714,2.83776,2.83776,2.1621,2.1621,-3.53544,0.477768
318.747,2.39964,2.39964,2.52933,2.52933,-3.48531,-0.0917072
318.78,1.89919,1.89919,2.83087,2.83087,-3.34466,-0.658796
318.813,1.34943,1.34943,3.05885,3.05885,-3.11713,-1.20874
318.846,0.764664,0.764664,3.20734,3.20734,-2.80863,-1.72723
318.879,0.160091,0.160091,3.27246,3.27246,-2.42718,-2.20078
318.912,-0.448566,-0.448566,3.2525,3.2525,-1.98268,-2.61705
318.945,-1.04548,-1.04548,3.14798,3.14798,-1.48669,-2.96523
318.978,-1.61515,-1.61515,2.96159,2.96159,-0.952077,-3.23624
319.011,-2.14275,-2.14275,2.69816,2.69816,-0.392735,-3.42304
319.044,-2.61458,-2.61458,2.36453,2.36453,0.176808,-3.52076
319.077,-3.01837,-3.01837,1.96937,1.96937,0.741758,-3.52687
319.11,-3.34365,-3.34365,1.52293,1.52293,1.28744,-3.44119
319.143,-3.58196,-3.58196,1.03682,1.03682,1.79968,-3.26597
319.176,-3.72712,-3.72712,0.523675,0.523675,2.26518,-3.00577
319.209,-3.77537,-3.77537,-0.00317847,-0.00317847,2.67184,-2.66734
319.242,-3.72547,-3.72547,-0.530039,-0.530039,3.0091,-2.25951
319.275,-3.57872,-3.57872,-1.04321,-1.04321,3.2682,-1.79288
319.308,-3.33895,-3.33895,-1.52934,-1.52934,3.4424,-1.27959
319.341,-3.01242,-3.01242,-1.97579,-1.97579,3.5272,-0.733008
319.374,-2.60761,-2.60761,-2.37094,-2.37094,3.52037,-0.16735
319.407,-2.13507,-2.13507,-2.70452,-2.70452,3.4221,0.402664
319.44,-1.60708,-1.60708,-2.96783,-2.96783,3.23495,0.962199
319.473,-1.03738,-1.03738,-3.15402,-3.15402,2.96377,1.4967
319.506,-0.440783,-0.440783,-3.25824,-3.25824,2.61561,1.99224
319.539,0.167195,0.167195,-3.27776,-3.27776,2.1995,2.43595
319.572,0.770748,0.770748,-3.21206,-3.21206,1.72627,2.81627
319.605,1.35419,1.35419,-3.06283,-3.06283,1.20819,3.1233
319.638,1.90234,1.90234,-2.83394,-2.83394,0.658736,3.34906
319.671,2.40098,2.40098,-2.53132,-2.53132,0.0921688,3.48766
319.704,2.83713,2.83713,-2.16284,-2.16284,-0.476792,3.53552
319.737,3.19947,3.19947,-1.73806,-1.73806,-1.03337,3.49136
319.77,3.47859,3.47859,-1.26802,-1.26802,-1.5631,3.35636
319.803,3.66723,3.66723,-0.764931,-0.764931,-2.05224,3.13401
319.836,3.76052,3.76052,-0.241865,-0.241865,-2.48807,2.83012
319.869,3.75604,3.75604,0.287578,0.287578,-2.85927,2.45257
319.902,3.65391,3.65391,0.809633,0.809633,-3.1562,2.0112
319.935,3.4568,3.4568,1.31073,1.31073,-3.37115,1.5175
319.968,3.16985,3.16985,1.77783,1.77783,-3.49854,0.984312
320.001,2.80054,2.80054,2.19878,2.19878,-3.53505,0.425508
320.034,2.35846,2.35846,2.56263,2.56263,-3.47974,-0.14437
320.067,1.85513,1.85513,2.85992,2.85992,-3.33405,-0.71049
320.1,1.30364,1.30364,3.0829,3.0829,-3.10175,-1.25812
320.133,0.718332,0.718332,3.22575,3.22575,-2.78889,-1.77302
320.166,0.114422,0.114422,3.28476,3.28476,-2.40359,-2.24177
320.199,-0.492385,-0.492385,3.25838,3.25838,-1.95585,-2.65219
320.232,-1.08631,-1.08631,3.14727,3.14727,-1.45731,-2.99359
320.265,-1.65192,-1.65192,2.95431,2.95431,-0.920924,-3.2571
320.298,-2.17452,-2.17452,2.6845,2.6845,-0.360612,-3.43584
320.331,-2.64051,-2.64051,2.34485,2.34485,0.209067,-3.52518
320.364,-3.0378,-3.0378,1.94417,1.94417,0.773315,-3.52279
320.397,-3.35607,-3.35607,1.49288,1.49288,1.31748,-3.42872
320.43,-3.58705,-3.58705,1.00269,1.00269,1.82742,-3.24543
320.463,-3.72474,-3.72474,0.486348,0.486348,2.28989,-2.97769
320.496,-3.76559,-3.76559,-0.0427248,-0.0427248,2.69289,-2.63246
320.529,-3.70854,-3.70854,-0.570777,-0.570777,3.02593,-2.21873
320.562,-3.55508,-3.55508,-1.08408,-1.08408,3.28038,-1.74727
320.595,-3.30923,-3.30923,-1.56928,-1.56928,3.44963,-1.23033
320.628,-2.97738,-2.97738,-2.01376,-2.01376,3.52927,-0.681381
320.661,-2.56817,-2.56817,-2.40596,-2.40596,3.51723,-0.1147
320.694,-2.09224,-2.09224,-2.73566,-2.73566,3.41384,0.454967
320.727,-1.56199,-1.56199,-2.9943,-2.9943,3.22178,1.01279
320.76,-0.991198,-0.991198,-3.17512,-3.17512,2.94603,1.54427
320.793,-0.394712,-0.394712,-3.27342,-3.27342,2.59376,2.03555
320.826,0.211957,0.211957,-3.28662,-3.28662,2.17412,2.47387
320.859,0.813038,0.813038,-3.21437,-3.21437,1.698,2.84781
320.892,1.39291,1.39291,-3.05854,-3.05854,1.17778,3.14765
320.925,1.93649,1.93649,-2.82315,-2.82315,0.626967,3.36557
320.958,2.42965,2.42965,-2.51432,-2.51432,0.0598691,3.49592
320.991,2.8596,2.8596,-2.14007,-2.14007,-0.508784,3.53529
321.024,3.21514,3.21514,-1.7101,-1.7101,-1.06422,3.48267
321.057,3.48706,3.48706,-1.2356,-1.2356,-1.59202,3.33943
321.09,3.66828,3.66828,-0.728899,-0.728899,-2.07846,3.10928
321.123,3.75413,3.75413,-0.203156,-0.203156,-2.51091,2.79822
321.156,3.74236,3.74236,0.327958,0.327958,-2.87815,2.41435
321.189,3.63331,3.63331,0.850635,0.850635,-3.17063,1.96765
321.222,3.42981,3.42981,1.35128,1.35128,-3.38075,1.46974
321.255,3.13718,3.13718,1.81688,1.81688,-3.50305,0.933596
321.288,2.76303,2.76303,2.23532,2.23532,-3.53437,0.373153
321.321,2.3171,2.3171,2.5957,2.5957,-3.47388,-0.197
321.354,1.81099,1.81099,2.88866,2.88866,-3.32316,-0.762027
321.387,1.25787,1.25787,3.10656,3.10656,-3.08612,-1.30722
321.42,0.672114,0.672114,3.24373,3.24373,-2.76892,-1.8184
321.453,0.0689634,0.0689634,3.29657,3.29657,-2.37979,-2.28227
321.486,-0.535902,-0.535902,3.26372,3.26372,-1.92886,-2.68674
321.519,-1.12676,-1.12676,3.146,3.146,-1.42782,-3.02129
321.552,-1.68824,-1.68824,2.94646,2.94646,-0.889694,-3.27723
321.585,-2.20577,-2.20577,2.67028,2.67028,-0.328458,-3.44789
321.618,-2.66588,-2.66588,2.32462,2.32462,0.241308,-3.52882
321.651,-3.05663,-3.05663,1.91846,1.91846,0.804807,-3.51792
321.684,-3.36787,-3.36787,1.46236,1.46236,1.3474,-3.41549
321.717,-3.59151,-3.59151,0.968151,0.968151,1.855,-3.22417
321.75,-3.72176,-3.72176,0.44869,0.44869,2.31441,-2.94895
321.783,-3.75524,-3.75524,-0.0825256,-0.0825256,2.71371,-2.597
321.816,-3.69108,-3.69108,-0.611685,-0.611685,3.04252,-2.17746
321.849,-3.53098,-3.53098,-1.12503,-1.12503,3.2923,-1.70127
321.882,-3.27911,-3.27911,-1.60921,-1.60921,3.45656,-1.1808
321.915,-2.94202,-2.94202,-2.05163,-2.05163,3.53104,-0.629603
321.948,-2.52849,-2.52849,-2.44078,-2.44078,3.5138,-0.0620243
321.981,-2.04929,-2.04929,-2.76653,-2.76653,3.4053,0.507168
322.014,-1.51687,-1.51687,-3.02041,-3.02041,3.20834,1.06316
322.047,-0.945086,-0.945086,-3.1958,-3.1958,2.92805,1.59149
322.08,-0.348808,-0.348808,-3.28812,-3.28812,2.5717,2.07841
322.113,0.25646,0.25646,-3.29497,-3.29497,2.14855,2.51124
322.146,0.854982,0.854982,-3.21614,-3.21614,1.66959,2.87872
322.179,1.4312,1.4312,-3.05368,-3.05368,1.14727,3.17129
322.212,1.97014,1.97014,-2.8118,-2.8118,0.595146,3.38134
322.245,2.45778,2.45778,-2.49677,-2.49677,0.0275644,3.5034
322.278,2.88147,2.88147,-2.11676,-2.11676,-0.540733,3.53429
322.311,3.2302,3.2302,-1.68166,-1.68166,-1.09499,3.47321
322.344,3.49491,3.49491,-1.20276,-1.20276,-1.6208,3.32175
322.377,3.66872,3.66872,-0.692501,-0.692501,-2.10451,3.08385
322.41,3.74714,3.74714,-0.164155,-0.164155,-2.53355,2.7657
322.443,3.72814,3.72814,0.368548,0.368548,-2.89679,2.37559
322.476,3.61221,3.61221,0.891758,0.891758,-3.18479,1.92365
322.509,3.4024,3.4024,1.39187,1.39187,-3.39006,1.42166
322.542,3.10416,3.10416,1.85587,1.85587,-3.50728,0.882672
322.575,2.72526,2.72526,2.2717,2.2717,-3.53339,0.320716
322.608,2.27557,2.27557,2.62854,2.62854,-3.46773,-0.249587
322.641,1.76677,1.76677,2.91709,2.91709,-3.31199,-0.813394
322.674,1.21212,1.21212,3.12984,3.12984,-3.07023,-1.35604
322.707,0.626018,0.626018,3.26125,3.26125,-2.74871,-1.86339
322.74,0.0237227,0.0237227,3.30789,3.30789,-2.3558,-2.32225
322.773,-0.579111,-0.579111,3.26852,3.26852,-1.9017,-2.72069
322.806,-1.16681,-1.16681,3.14417,3.14417,-1.3982,-3.04832
322.839,-1.7241,-1.7241,2.93805,2.93805,-0.858389,-3.29664
322.872,-2.2365,-2.2365,2.6555,2.6555,-0.296278,-3.45916
322.905,-2.69068,-2.69068,2.30386,2.30386,0.27353,-3.53167
322.938,-3.07486,-3.07486,1.89225,1.89225,0.836232,-3.51228
322.971,-3.37906,-3.37906,1.43138,1.43138,1.37721,-3.40149
323.004,-3.59536,-3.59536,0.933217,0.933217,1.88242,-3.20219
323.037,-3.71818,-3.71818,0.410705,0.410705,2.33874,-2.91956
323.07,-3.74431,-3.74431,-0.122574,-0.122574,2.7343,-2.56096
323.103,-3.6731,-3.6731,-0.652755,-0.652755,3.05884,-2.13571
323.136,-3.50642,-3.50642,-1.16605,-1.16605,3.30393,-1.65489
323.169,-3.2486,-3.2486,-1.64912,-1.64912,3.46321,-1.131
323.202,-2.90636,-2.90636,-2.08939,-2.08939,3.53252,-0.577685
323.235,-2.4886,-2.4886,-2.4754,-2.4754,3.51008,-0.00933518
323.268,-2.00621,-2.00621,-2.79712,-2.79712,3.39647,0.559257
323.301,-1.47173,-1.47173,-3.04617,-3.04617,3.19463,1.1133
323.334,-0.899052,-0.899052,-3.21605,-3.21605,2.90982,1.63837
323.367,-0.303079,-0.303079,-3.30234,-3.30234,2.54942,2.1208
323.4,0.300694,0.300694,-3.30279,-3.30279,2.1228,2.54805
323.433,0.896572,0.896572,-3.21736,-3.21736,1.64105,2.90899
323.466,1.46906,1.46906,-3.04826,-3.04826,1.11666,3.19423
323.499,2.00329,2.00329,-2.79988,-2.79988,0.563276,3.39635
323.532,2.48537,2.48537,-2.47866,-2.47866,-0.00474253,3.5101
323.565,2.90277,2.90277,-2.09294,-2.09294,-0.572638,3.5325
323.598,3.24465,3.24465,-1.65273,-1.65273,-1.12566,3.46297
323.631,3.50214,3.50214,-1.16948,-1.16948,-1.64944,3.30334
323.664,3.66855,3.66855,-0.655742,-0.655742,-2.13038,3.05774
323.697,3.73957,3.73957,-0.124869,-0.124869,-2.55598,2.73257
323.73,3.71337,3.71337,0.40934,0.40934,-2.91519,2.3363
323.763,3.59063,3.59063,0.932995,0.932995,-3.19868,1.87923
323.796,3.37456,3.37456,1.43248,1.43248,-3.39909,1.37326
323.829,3.07079,3.07079,1.8948,1.8948,-3.51121,0.831552
323.862,2.68724,2.68724,2.30793,2.30793,-3.53212,0.268207
323.895,2.23387,2.23387,2.66113,2.66113,-3.46129,-0.302118
323.928,1.72249,1.72249,2.94519,2.94519,-3.30055,-0.864581
323.961,1.1664,1.1664,3.15272,3.15272,-3.05408,-1.40455
323.994,0.580053,0.580053,3.27832,3.27832,-2.72828,-1.90796
324.027,-0.0212924,-0.0212924,3.31869,3.31869,-2.33161,-2.36173
324.06,-0.622005,-0.622005,3.27279,3.27279,-1.87439,-2.75403
324.093,-1.20647,-1.20647,3.14178,3.14178,-1.36847,-3.07468
324.126,-1.75949,-1.75949,2.92906,2.92906,-0.827013,-3.31531
324.159,-2.2667,-2.2667,2.64015,2.64015,-0.264072,-3.46967
324.192,-2.71492,-2.71492,2.28255,2.28255,0.305728,-3.53374
324.225,-3.09249,-3.09249,1.86554,1.86554,0.867587,-3.50586
324.258,-3.38963,-3.38963,1.39995,1.39995,1.40691,-3.38675
324.291,-3.5986,-3.5986,0.897891,0.897891,1.90969,-3.1795
324.324,-3.714,-3.714,0.372399,0.372399,2.36287,-2.88952
324.357,-3.73283,-3.73283,-0.162863,-0.162863,2.75467,-2.52434
324.39,-3.65461,-3.65461,-0.69398,-0.69398,3.07492,-2.09348
324.423,-3.4814,-3.4814,-1.20714,-1.20714,3.3153,-1.60814
324.456,-3.2177,-3.2177,-1.689,-1.689,3.46956,-1.08095
324.489,-2.87039,-2.87039,-2.12703,-2.12703,3.53371,-0.525638
324.522,-2.44851,-2.44851,-2.50982,-2.50982,3.50607,0.043356
324.555,-1.96302,-1.96302,-2.82742,-2.82742,3.38735,0.611222
324.588,-1.42657,-1.42657,-3.07156,-3.07156,3.18066,1.16318
324.621,-0.853103,-0.853103,-3.23588,-3.23588,2.89134,1.68488
324.654,-0.257533,-0.257533,-3.31609,-3.31609,2.52693,2.16272
324.687,0.344654,0.344654,-3.31009,-3.31009,2.09688,2.58429
324.72,0.937802,0.937802,-3.21802,-3.21802,1.61236,2.93861
324.753,1.50649,1.50649,-3.04228,-3.04228,1.08596,3.21646
324.786,2.03594,2.03594,-2.7874,-2.7874,0.531358,3.41062
324.819,2.5124,2.5124,-2.46,-2.46,-0.0370491,3.51601
324.852,2.92347,2.92347,-2.06859,-2.06859,-0.604494,3.52992
324.885,3.25849,3.25849,-1.62333,-1.62333,-1.15624,3.45197
324.918,3.50876,3.50876,-1.13578,-1.13578,-1.67795,3.28419
324.951,3.66778,3.66778,-0.61863,-0.61863,-2.15607,3.03095
324.984,3.73143,3.73143,-0.0853047,-0.0853047,-2.5782,2.69884
325.017,3.69806,3.69806,0.450327,0.450327,-2.93335,2.29649
325.05,3.56856,3.56856,0.974339,0.974339,-3.21231,1.83439
325.083,3.3463,3.3463,1.4731,1.4731,-3.40784,1.32455
325.116,3.03709,3.03709,1.93365,1.93365,-3.51484,0.780248
325.149,2.64896,2.64896,2.344,2.344,-3.53055,0.215639
325.182,2.19201,2.19201,2.69347,2.69347,-3.45455,-0.354582
325.215,1.67814,1.67814,2.97296,2.97296,-3.28883,-0.915575
325.248,1.12071,1.12071,3.1752,3.1752,-3.03767,-1.45274
325.281,0.534226,0.534226,3.29492,3.29492,-2.70762,-1.95211
325.314,-0.0660742,-0.0660742,3.32899,3.32899,-2.30723,-2.40067
325.347,-0.664577,-0.664577,3.27651,3.27651,-1.84692,-2.78677
325.38,-1.24572,-1.24572,3.13883,3.13883,-1.33863,-3.10035
325.413,-1.79441,-1.79441,2.91951,2.91951,-0.795568,-3.33325
325.446,-2.29637,-2.29637,2.62425,2.62425,-0.231844,-3.47941
325.479,-2.73857,-2.73857,2.26071,2.26071,0.337901,-3.53503
325.512,-3.10952,-3.10952,1.83833,1.83833,0.89887,-3.49866
325.545,-3.39958,-3.39958,1.36808,1.36808,1.43649,-3.37124
325.578,-3.60123,-3.60123,0.862178,0.862178,1.9368,-3.1561
325.611,-3.70922,-3.70922,0.333779,0.333779,2.3868,-2.85884
325.644,-3.72078,-3.72078,-0.203386,-0.203386,2.7748,-2.48717
325.677,-3.63561,-3.63561,-0.735352,-0.735352,3.09073,-2.05079
325.71,-3.45593,-3.45593,-1.24829,-1.24829,3.32638,-1.56104
325.743,-3.18643,-3.18643,-1.72885,-1.72885,3.47563,-1.03067
325.776,-2.83414,-2.83414,-2.16454,-2.16454,3.5346,-0.473475
325.809,-2.40821,-2.40821,-2.54402,-2.54402,3.50176,0.0960376
325.842,-1.91973,-1.91973,-2.85743,-2.85743,3.37796,0.663051
325.875,-1.38141,-1.38141,-3.09658,-3.09658,3.16642,1.21281
325.908,-0.807248,-0.807248,-3.25527,-3.25527,2.87263,1.73101
325.941,-0.212176,-0.212176,-3.32934,-3.32934,2.50423,2.20417
325.974,0.388332,0.388332,-3.31686,-3.31686,2.07078,2.61996
326.007,0.978665,0.978665,-3.21813,-3.21813,1.58354,2.96758
326.04,1.54348,1.54348,-3.03572,-3.03572,1.05517,3.23798
326.073,2.06809,2.06809,-2.77434,-2.77434,0.499396,3.42412
326.106,2.53887,2.53887,-2.44079,-2.44079,-0.0693526,3.52115
326.139,2.94359,2.94359,-2.04372,-2.04372,-0.6363,3.52656
326.172,3.27172,3.27172,-1.59345,-1.59345,-1.18672,3.4402
326.205,3.51476,3.51476,-1.10167,-1.10167,-1.70631,3.26431
326.238,3.6664,3.6664,-0.581169,-0.581169,-2.18159,3.00348
326.271,3.7227,3.7227,-0.0454689,-0.0454689,-2.6002,2.6645
326.304,3.68222,3.68222,0.491501,0.491501,-2.95126,2.25618
326.337,3.54601,3.54601,1.01578,1.01578,-3.22567,1.78914
326.37,3.31764,3.31764,1.51374,1.51374,-3.4163,1.27555
326.403,3.00305,3.00305,1.97241,1.97241,-3.51819,0.72877
326.436,2.61043,2.61043,2.37989,2.37989,-3.52869,0.163022
326.469,2.15001,2.15001,2.72554,2.72554,-3.44754,-0.406967
326.502,1.63375,1.63375,3.0004,3.0004,-3.27683,-0.966367
326.535,1.07508,1.07508,3.19728,3.19728,-3.02102,-1.50062
326.568,0.488545,0.488545,3.31106,3.31106,-2.68673,-1.99582
326.601,-0.110615,-0.110615,3.33878,3.33878,-2.28266,-2.43909
326.634,-0.706821,-0.706821,3.27969,3.27969,-1.81929,-2.81889
326.667,-1.28457,-1.28457,3.13531,3.13531,-1.30867,-3.12533
326.7,-1.82885,-1.82885,2.90939,2.90939,-0.764057,-3.35044
326.733,-2.32552,-2.32552,2.60779,2.60779,-0.199598,-3.48837
326.766,-2.76166,-2.76166,2.23833,2.23833,0.370046,-3.53553
326.799,-3.12595,-3.12595,1.81062,1.81062,0.930078,-3.49068
326.832,-3.40892,-3.40892,1.33576,1.33576,1.46595,-3.35499
326.865,-3.60324,-3.60324,0.826084,0.826084,1.96375,-3.13201
326.898,-3.70386,-3.70386,0.294851,0.294851,2.41053,-2.82752
326.931,-3.70818,-3.70818,-0.244136,-0.244136,2.79471,-2.44945
326.964,-3.6161,-3.6161,-0.776864,-0.776864,3.10629,-2.00764
326.997,-3.43002,-3.43002,-1.28948,-1.28948,3.33719,-1.51359
327.03,-3.1548,-3.1548,-1.76865,-1.76865,3.48141,-0.980151
327.063,-2.7976,-2.7976,-2.20192,-2.20192,3.53519,-0.421207
327.096,-2.36772,-2.36772,-2.57801,-2.57801,3.49716,0.148698
327.129,-1.87634,-1.87634,-2.88713,-2.88713,3.36828,0.714733
327.162,-1.33625,-1.33625,-3.12123,-3.12123,3.15191,1.26217
327.195,-0.761495,-0.761495,-3.27421,-3.27421,2.85368,1.77676
327.228,-0.167019,-0.167019,-3.3421,-3.3421,2.48132,2.24512
327.261,0.43172,0.43172,-3.32309,-3.32309,2.04451,2.65505
327.294,1.01916,1.01916,-3.21768,-3.21768,1.55459,2.9959
327.327,1.58002,1.58002,-3.02859,-3.02859,1.02429,3.25878
327.36,2.09973,2.09973,-2.76072,-2.76072,0.467392,3.43686
327.393,2.56479,2.56479,-2.42103,-2.42103,-0.10165,3.52551
327.426,2.96311,2.96311,-2.01834,-2.01834,-0.668053,3.52242
327.459,3.28434,3.28434,-1.5631,-1.5631,-1.2171,3.42766
327.492,3.52015,3.52015,-1.06715,-1.06715,-1.73454,3.24371
327.525,3.66442,3.66442,-0.543364,-0.543364,-2.20692,2.97535
327.558,3.7134,3.7134,-0.0053682,-0.0053682,-2.62198,2.62957
327.591,3.66585,3.66585,0.532856,0.532856,-2.96893,2.21536
327.624,3.52299,3.52299,1.05731,1.05731,-3.23877,1.7435
327.657,3.28857,3.28857,1.55437,1.55437,-3.42448,1.22627
327.69,2.96869,2.96869,2.01109,2.01109,-3.52124,0.67713
327.723,2.57168,2.57168,2.41559,2.41559,-3.52653,0.11037
327.756,2.10786,2.10786,2.75736,2.75736,-3.44023,-0.459262
327.789,1.58931,1.58931,3.02748,3.02748,-3.26457,-1.01694
327.822,1.02951,1.02951,3.21894,3.21894,-3.00411,-1.54816
327.855,0.44302,0.44302,3.32673,3.32673,-2.66562,-2.03909
